epoch,step,loss,timestamp
1,100,1.600499,2026-01-12T10:23:05.003049
1,200,1.359085,2026-01-12T10:26:39.578225
2,100,1.742163,2026-01-12T10:36:26.195567
2,200,1.045151,2026-01-12T10:40:00.679389
3,100,1.359536,2026-01-12T10:49:46.126272
3,200,0.828003,2026-01-12T10:53:20.590853
4,100,1.110720,2026-01-12T11:03:06.482217
4,200,0.705767,2026-01-12T11:06:40.768228
5,100,0.934485,2026-01-12T11:16:26.931766
5,200,0.604399,2026-01-12T11:20:01.250598
6,100,0.846604,2026-01-12T11:29:47.398122
6,200,0.512931,2026-01-12T11:33:21.773200
7,100,0.724403,2026-01-12T11:43:08.218104
7,200,0.467136,2026-01-12T11:46:42.604148
8,100,0.631923,2026-01-12T11:56:29.114874
8,200,0.411910,2026-01-12T12:00:03.501800
9,100,0.575931,2026-01-12T12:09:50.026131
9,200,0.367516,2026-01-12T12:13:24.467600
10,100,0.530237,2026-01-12T12:23:10.885653
10,200,0.349606,2026-01-12T12:26:45.312732
