epoch,step,loss,timestamp
1,100,1.627657,2026-01-12T05:43:47.888728
1,200,1.360222,2026-01-12T05:47:22.003513
2,100,1.701865,2026-01-12T05:57:19.010030
2,200,0.989896,2026-01-12T06:00:53.110165
3,100,1.289312,2026-01-12T06:10:52.674686
3,200,0.802359,2026-01-12T06:14:26.733674
4,100,1.077817,2026-01-12T06:24:11.850140
4,200,0.679452,2026-01-12T06:27:45.968427
5,100,0.932157,2026-01-12T06:37:35.385377
5,200,0.585529,2026-01-12T06:41:09.429136
6,100,0.822062,2026-01-12T06:51:16.396251
6,200,0.545214,2026-01-12T06:54:50.436060
7,100,0.736910,2026-01-12T07:04:58.274306
7,200,0.473340,2026-01-12T07:08:32.328307
8,100,0.669189,2026-01-12T07:18:39.767809
8,200,0.422108,2026-01-12T07:22:13.798046
9,100,0.595485,2026-01-12T07:32:18.931125
9,200,0.395791,2026-01-12T07:35:53.045533
10,100,0.564331,2026-01-12T07:45:52.317670
10,200,0.370776,2026-01-12T07:49:26.359203
