epoch,step,loss,timestamp
1,100,1.491351,2026-01-19T04:57:21.298799
1,200,1.226729,2026-01-19T05:00:55.763739
1,300,1.069197,2026-01-19T05:04:30.105649
1,400,0.970924,2026-01-19T05:08:04.593783
1,500,0.928128,2026-01-19T05:11:38.988279
2,100,0.848747,2026-01-19T05:19:38.523435
2,200,0.803326,2026-01-19T05:23:13.004723
2,300,0.747362,2026-01-19T05:26:47.434626
2,400,0.712172,2026-01-19T05:30:21.819465
2,500,0.670328,2026-01-19T05:33:56.239709
3,100,0.675570,2026-01-19T05:41:56.185333
3,200,0.626798,2026-01-19T05:45:30.634385
3,300,0.591916,2026-01-19T05:49:05.031729
3,400,0.583151,2026-01-19T05:52:39.341569
3,500,0.549181,2026-01-19T05:56:13.644884
4,100,0.578545,2026-01-19T06:04:13.829458
4,200,0.534389,2026-01-19T06:07:48.248568
4,300,0.508637,2026-01-19T06:11:22.680234
4,400,0.490992,2026-01-19T06:14:57.020807
4,500,0.480044,2026-01-19T06:18:31.310974
5,100,0.503551,2026-01-19T06:26:31.520404
5,200,0.463254,2026-01-19T06:30:05.882836
5,300,0.453461,2026-01-19T06:33:40.264304
5,400,0.440895,2026-01-19T06:37:14.609366
5,500,0.429760,2026-01-19T06:40:48.998846
6,100,0.434724,2026-01-19T06:48:49.035222
6,200,0.419661,2026-01-19T06:52:23.484096
6,300,0.405190,2026-01-19T06:55:57.904639
6,400,0.391342,2026-01-19T06:59:32.333972
6,500,0.381935,2026-01-19T07:03:06.679008
7,100,0.391818,2026-01-19T07:11:06.760443
7,200,0.371323,2026-01-19T07:14:41.131447
7,300,0.362580,2026-01-19T07:18:15.537007
7,400,0.345166,2026-01-19T07:21:50.023323
7,500,0.355572,2026-01-19T07:25:24.361336
8,100,0.354583,2026-01-19T07:33:24.695095
8,200,0.345249,2026-01-19T07:36:59.036307
8,300,0.340410,2026-01-19T07:40:33.363250
8,400,0.325565,2026-01-19T07:44:07.771587
8,500,0.328605,2026-01-19T07:47:42.084111
9,100,0.330423,2026-01-19T07:55:42.181199
9,200,0.322452,2026-01-19T07:59:16.592364
9,300,0.317728,2026-01-19T08:02:51.022395
9,400,0.307572,2026-01-19T08:06:25.427679
9,500,0.306483,2026-01-19T08:09:59.810061
10,100,0.301931,2026-01-19T08:18:00.269842
10,200,0.304456,2026-01-19T08:21:34.627136
10,300,0.290466,2026-01-19T08:25:09.059072
10,400,0.288879,2026-01-19T08:28:43.474210
10,500,0.291215,2026-01-19T08:32:17.809890
