epoch,step,loss,timestamp
1,100,1.679289,2026-01-21T17:29:39.456869
1,200,1.406263,2026-01-21T17:33:14.553199
1,300,1.230475,2026-01-21T17:36:49.700022
1,400,1.169011,2026-01-21T17:40:24.571998
1,500,1.076715,2026-01-21T17:43:59.399307
2,100,0.993782,2026-01-21T17:51:58.974595
2,200,0.975720,2026-01-21T17:55:33.760952
2,300,0.868532,2026-01-21T17:59:08.477522
2,400,0.867762,2026-01-21T18:02:43.257277
2,500,0.781058,2026-01-21T18:06:17.975021
3,100,0.764237,2026-01-21T18:14:17.087304
3,200,0.783413,2026-01-21T18:17:51.811383
3,300,0.698866,2026-01-21T18:21:26.648330
3,400,0.726658,2026-01-21T18:25:01.451206
3,500,0.654210,2026-01-21T18:28:36.180788
4,100,0.653515,2026-01-21T18:36:35.693796
4,200,0.678454,2026-01-21T18:40:10.479081
4,300,0.595643,2026-01-21T18:43:45.231003
4,400,0.643558,2026-01-21T18:47:19.933249
4,500,0.572169,2026-01-21T18:50:54.749412
5,100,0.577453,2026-01-21T18:58:54.131942
5,200,0.592205,2026-01-21T19:02:28.846685
5,300,0.528313,2026-01-21T19:06:03.671965
5,400,0.563041,2026-01-21T19:09:38.424852
5,500,0.507362,2026-01-21T19:13:13.177845
6,100,0.502824,2026-01-21T19:21:12.762349
6,200,0.526516,2026-01-21T19:24:47.528601
6,300,0.472021,2026-01-21T19:28:22.330442
6,400,0.509879,2026-01-21T19:31:57.088388
6,500,0.465694,2026-01-21T19:35:31.796622
7,100,0.465442,2026-01-21T19:43:31.365793
7,200,0.460901,2026-01-21T19:47:06.118898
7,300,0.409666,2026-01-21T19:50:40.980876
7,400,0.458551,2026-01-21T19:54:15.774591
7,500,0.418789,2026-01-21T19:57:50.542109
8,100,0.417839,2026-01-21T20:05:50.163417
8,200,0.415957,2026-01-21T20:09:24.922512
8,300,0.378098,2026-01-21T20:12:59.776579
8,400,0.422352,2026-01-21T20:16:34.507502
8,500,0.393941,2026-01-21T20:20:09.276773
9,100,0.394962,2026-01-21T20:28:08.907769
9,200,0.396640,2026-01-21T20:31:43.686402
9,300,0.346489,2026-01-21T20:35:18.415819
9,400,0.382071,2026-01-21T20:38:53.203047
9,500,0.372561,2026-01-21T20:42:27.976700
10,100,0.366964,2026-01-21T20:50:27.584613
10,200,0.364594,2026-01-21T20:54:02.440750
10,300,0.334862,2026-01-21T20:57:37.236514
10,400,0.363047,2026-01-21T21:01:11.995603
10,500,0.352466,2026-01-21T21:04:46.776639
