epoch,step,loss,timestamp
1,100,1.693379,2026-01-21T02:18:29.950321
1,200,1.390495,2026-01-21T02:22:04.073549
1,300,1.251017,2026-01-21T02:25:38.257003
1,400,1.183383,2026-01-21T02:29:12.399054
1,500,1.074204,2026-01-21T02:32:46.580727
2,100,0.995152,2026-01-21T02:40:45.352339
2,200,0.945390,2026-01-21T02:44:19.550159
2,300,0.881089,2026-01-21T02:47:53.738276
2,400,0.883629,2026-01-21T02:51:27.857536
2,500,0.780147,2026-01-21T02:55:01.935369
3,100,0.778732,2026-01-21T03:03:00.808687
3,200,0.769280,2026-01-21T03:06:34.906494
3,300,0.709139,2026-01-21T03:10:09.049976
3,400,0.745510,2026-01-21T03:13:43.222215
3,500,0.660228,2026-01-21T03:17:17.335167
4,100,0.667768,2026-01-21T03:25:16.094659
4,200,0.658188,2026-01-21T03:28:50.126719
4,300,0.601103,2026-01-21T03:32:24.196815
4,400,0.646659,2026-01-21T03:35:58.333304
4,500,0.577497,2026-01-21T03:39:32.406633
5,100,0.588038,2026-01-21T03:47:30.892520
5,200,0.574402,2026-01-21T03:51:04.983589
5,300,0.524685,2026-01-21T03:54:39.054570
5,400,0.566288,2026-01-21T03:58:13.089267
5,500,0.514249,2026-01-21T04:01:47.117920
6,100,0.514558,2026-01-21T04:09:45.906994
6,200,0.507985,2026-01-21T04:13:20.025371
6,300,0.463793,2026-01-21T04:16:54.088018
6,400,0.501620,2026-01-21T04:20:28.097835
6,500,0.461233,2026-01-21T04:24:02.211036
7,100,0.464617,2026-01-21T04:32:00.903204
7,200,0.463657,2026-01-21T04:35:35.005583
7,300,0.426000,2026-01-21T04:39:09.070777
7,400,0.453988,2026-01-21T04:42:43.181260
7,500,0.422337,2026-01-21T04:46:17.265667
8,100,0.423388,2026-01-21T04:54:16.303688
8,200,0.414650,2026-01-21T04:57:50.406568
8,300,0.381828,2026-01-21T05:01:24.475153
8,400,0.417880,2026-01-21T05:04:58.576520
8,500,0.384376,2026-01-21T05:08:32.667471
9,100,0.393293,2026-01-21T05:16:31.380001
9,200,0.390186,2026-01-21T05:20:05.547039
9,300,0.348712,2026-01-21T05:23:39.652568
9,400,0.395102,2026-01-21T05:27:13.679803
9,500,0.358030,2026-01-21T05:30:47.769267
10,100,0.365753,2026-01-21T05:38:46.568416
10,200,0.351406,2026-01-21T05:42:20.637895
10,300,0.327629,2026-01-21T05:45:54.714662
10,400,0.365984,2026-01-21T05:49:28.784627
10,500,0.344089,2026-01-21T05:53:02.877273
