epoch,step,loss,timestamp
1,100,1.284972,2026-01-10T20:32:49.152519
1,200,1.057253,2026-01-10T20:36:23.374480
2,100,1.339885,2026-01-10T20:46:08.450754
2,200,0.767116,2026-01-10T20:49:42.560917
3,100,1.123933,2026-01-10T20:59:27.952115
3,200,0.647099,2026-01-10T21:03:02.058321
4,100,0.976140,2026-01-10T21:12:47.795726
4,200,0.575004,2026-01-10T21:16:21.892831
5,100,0.920567,2026-01-10T21:26:08.708986
5,200,0.543650,2026-01-10T21:29:42.856590
6,100,0.864299,2026-01-10T21:39:28.821871
6,200,0.495247,2026-01-10T21:43:02.819655
7,100,0.817947,2026-01-10T21:52:49.268528
7,200,0.481001,2026-01-10T21:56:23.340979
8,100,0.790647,2026-01-10T22:06:09.493309
8,200,0.492303,2026-01-10T22:09:43.511138
9,100,0.825037,2026-01-10T22:19:29.812746
9,200,0.596828,2026-01-10T22:23:03.931192
10,100,1.007453,2026-01-10T22:32:50.409432
10,200,0.817764,2026-01-10T22:36:24.525231
