epoch,step,loss,timestamp
1,100,1.656717,2026-01-22T12:25:38.910086
1,200,1.409495,2026-01-22T12:29:13.005194
1,300,1.239881,2026-01-22T12:32:47.182495
1,400,1.203286,2026-01-22T12:36:21.239399
1,500,1.102743,2026-01-22T12:39:55.302675
2,100,1.038333,2026-01-22T12:47:51.973450
2,200,1.037757,2026-01-22T12:51:26.172337
2,300,0.908745,2026-01-22T12:55:00.375771
2,400,0.919959,2026-01-22T12:58:34.578661
2,500,0.829773,2026-01-22T13:02:08.736937
3,100,0.802759,2026-01-22T13:10:05.287778
3,200,0.839482,2026-01-22T13:13:39.499041
3,300,0.723032,2026-01-22T13:17:13.831905
3,400,0.773589,2026-01-22T13:20:47.986774
3,500,0.690164,2026-01-22T13:24:22.061186
4,100,0.674802,2026-01-22T13:32:19.084005
4,200,0.732138,2026-01-22T13:35:53.238701
4,300,0.618006,2026-01-22T13:39:27.362596
4,400,0.657175,2026-01-22T13:43:01.573555
4,500,0.604247,2026-01-22T13:46:35.796653
5,100,0.598786,2026-01-22T13:54:32.726396
5,200,0.625762,2026-01-22T13:58:06.894958
5,300,0.548658,2026-01-22T14:01:41.010625
5,400,0.565497,2026-01-22T14:05:15.109918
5,500,0.516126,2026-01-22T14:08:49.209962
6,100,0.521191,2026-01-22T14:16:46.015781
6,200,0.544631,2026-01-22T14:20:20.232018
6,300,0.471660,2026-01-22T14:23:54.364892
6,400,0.497864,2026-01-22T14:27:28.520241
6,500,0.482178,2026-01-22T14:31:02.638848
7,100,0.462075,2026-01-22T14:38:59.735288
7,200,0.465849,2026-01-22T14:42:33.846648
7,300,0.409538,2026-01-22T14:46:07.985975
7,400,0.450151,2026-01-22T14:49:42.142034
7,500,0.416476,2026-01-22T14:53:16.316210
8,100,0.403933,2026-01-22T15:01:14.582250
8,200,0.428249,2026-01-22T15:04:48.770538
8,300,0.367498,2026-01-22T15:08:22.973043
8,400,0.407409,2026-01-22T15:11:57.107339
8,500,0.385604,2026-01-22T15:15:31.298440
9,100,0.372513,2026-01-22T15:23:28.908714
9,200,0.380431,2026-01-22T15:27:03.163260
9,300,0.332599,2026-01-22T15:30:37.273336
9,400,0.367722,2026-01-22T15:34:11.493379
9,500,0.362018,2026-01-22T15:37:45.631028
10,100,0.342346,2026-01-22T15:45:42.948998
10,200,0.346384,2026-01-22T15:49:16.988920
10,300,0.312808,2026-01-22T15:52:51.170554
10,400,0.352611,2026-01-22T15:56:25.381479
10,500,0.348528,2026-01-22T15:59:59.508308
