epoch,step,loss,timestamp
1,100,1.357522,2026-01-18T13:50:58.527530
1,200,1.060600,2026-01-18T13:54:32.765954
1,300,0.939144,2026-01-18T13:58:06.980104
1,400,0.878177,2026-01-18T14:01:41.049805
1,500,0.853528,2026-01-18T14:05:15.170490
2,100,0.800879,2026-01-18T14:13:12.015627
2,200,0.731235,2026-01-18T14:16:46.110205
2,300,0.682375,2026-01-18T14:20:20.238944
2,400,0.648903,2026-01-18T14:23:54.246930
2,500,0.605981,2026-01-18T14:27:28.321635
3,100,0.608703,2026-01-18T14:35:25.178159
3,200,0.578190,2026-01-18T14:38:59.218630
3,300,0.532099,2026-01-18T14:42:33.399662
3,400,0.512354,2026-01-18T14:46:07.369141
3,500,0.497847,2026-01-18T14:49:41.432395
4,100,0.491667,2026-01-18T14:57:38.387574
4,200,0.486127,2026-01-18T15:01:12.481790
4,300,0.438705,2026-01-18T15:04:46.615356
4,400,0.434603,2026-01-18T15:08:20.688808
4,500,0.418077,2026-01-18T15:11:54.804546
5,100,0.420198,2026-01-18T15:19:51.610810
5,200,0.404887,2026-01-18T15:23:25.690357
5,300,0.375629,2026-01-18T15:26:59.728488
5,400,0.368747,2026-01-18T15:30:33.859477
5,500,0.376021,2026-01-18T15:34:07.968355
6,100,0.347465,2026-01-18T15:42:05.481378
6,200,0.351335,2026-01-18T15:45:39.588057
6,300,0.335063,2026-01-18T15:49:13.659274
6,400,0.327064,2026-01-18T15:52:47.807171
6,500,0.318323,2026-01-18T15:56:21.875483
7,100,0.298292,2026-01-18T16:04:18.857835
7,200,0.309041,2026-01-18T16:07:52.873142
7,300,0.286726,2026-01-18T16:11:26.954039
7,400,0.290356,2026-01-18T16:15:00.973297
7,500,0.296211,2026-01-18T16:18:35.037437
8,100,0.265540,2026-01-18T16:26:32.389917
8,200,0.282997,2026-01-18T16:30:06.457236
8,300,0.265663,2026-01-18T16:33:40.495579
8,400,0.264071,2026-01-18T16:37:14.572847
8,500,0.251265,2026-01-18T16:40:48.671574
9,100,0.250423,2026-01-18T16:48:45.755613
9,200,0.250478,2026-01-18T16:52:19.831201
9,300,0.239698,2026-01-18T16:55:53.914817
9,400,0.231859,2026-01-18T16:59:27.978639
9,500,0.231749,2026-01-18T17:03:02.085415
10,100,0.228147,2026-01-18T17:10:59.150965
10,200,0.239508,2026-01-18T17:14:33.187195
10,300,0.226708,2026-01-18T17:18:07.265142
10,400,0.222312,2026-01-18T17:21:41.374910
10,500,0.220494,2026-01-18T17:25:15.392709
