epoch,step,loss,timestamp
1,100,1.133663,2026-01-11T03:25:31.336368
1,200,0.962577,2026-01-11T03:29:05.729349
2,100,1.232248,2026-01-11T03:38:49.961564
2,200,0.762983,2026-01-11T03:42:24.030077
3,100,1.107849,2026-01-11T03:52:07.680743
3,200,0.634308,2026-01-11T03:55:41.727704
4,100,0.980206,2026-01-11T04:05:25.841744
4,200,0.573034,2026-01-11T04:08:59.972278
5,100,0.883144,2026-01-11T04:18:44.358245
5,200,0.552131,2026-01-11T04:22:18.521440
6,100,0.816371,2026-01-11T04:32:03.014219
6,200,0.490263,2026-01-11T04:35:37.196990
7,100,0.760900,2026-01-11T04:45:21.835648
7,200,0.472689,2026-01-11T04:48:55.971534
8,100,0.706550,2026-01-11T04:58:40.383359
8,200,0.513859,2026-01-11T05:02:14.504511
9,100,0.762554,2026-01-11T05:11:59.244554
9,200,0.554495,2026-01-11T05:15:33.378155
10,100,1.122400,2026-01-11T05:25:18.547396
10,200,0.959605,2026-01-11T05:28:52.665356
