epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.5841,0.3339,0.4249,0.3254,0.1518,0.2070,0.4811,0.4387,0.4589,0.4505,0.1120,0.1794,427,731,1279,2026-01-22T01:21:01.884909
1,test,0.5703,0.3080,0.4000,0.3039,0.1357,0.1876,0.3896,0.3479,0.3676,0.4868,0.1079,0.1766,373,654,1211,2026-01-22T01:23:14.375860
2,dev,0.5759,0.4926,0.5310,0.5085,0.2009,0.2880,0.4313,0.5742,0.4926,0.3780,0.3005,0.3349,630,1094,1279,2026-01-22T01:43:17.912783
2,test,0.5762,0.4839,0.5260,0.5253,0.2276,0.3176,0.3673,0.4915,0.4204,0.3826,0.2945,0.3328,586,1017,1211,2026-01-22T01:45:30.515142
3,dev,0.5813,0.5254,0.5520,0.5000,0.3170,0.3880,0.4868,0.5935,0.5349,0.3980,0.3251,0.3579,672,1156,1279,2026-01-22T02:05:34.458489
3,test,0.5546,0.5029,0.5275,0.4427,0.3042,0.3606,0.4105,0.4964,0.4493,0.3993,0.3294,0.3610,609,1098,1211,2026-01-22T02:07:47.222109
4,dev,0.5993,0.5450,0.5708,0.5000,0.3728,0.4271,0.5253,0.6258,0.5711,0.4345,0.3169,0.3665,697,1163,1279,2026-01-22T02:27:50.828256
4,test,0.5833,0.5178,0.5486,0.4746,0.3676,0.4143,0.4592,0.5061,0.4815,0.4423,0.3353,0.3814,627,1075,1211,2026-01-22T02:30:03.356795
5,dev,0.6072,0.5379,0.5705,0.4286,0.4353,0.4319,0.6048,0.5957,0.6002,0.4811,0.2787,0.3529,688,1133,1279,2026-01-22T02:50:07.200347
5,test,0.5931,0.5235,0.5561,0.4183,0.4311,0.4246,0.5202,0.5012,0.5105,0.5102,0.2915,0.3711,634,1069,1211,2026-01-22T02:52:19.829300
6,dev,0.6164,0.5629,0.5885,0.4325,0.4576,0.4447,0.6351,0.6065,0.6205,0.4735,0.3169,0.3797,720,1168,1279,2026-01-22T03:12:23.664091
6,test,0.6046,0.5467,0.5742,0.4294,0.4595,0.4440,0.5464,0.5012,0.5228,0.5000,0.3236,0.3929,662,1095,1211,2026-01-22T03:14:36.412044
7,dev,0.6605,0.5841,0.6199,0.4112,0.4911,0.4476,0.6900,0.5505,0.6124,0.5545,0.3333,0.4164,747,1131,1279,2026-01-22T03:34:40.217317
7,test,0.6589,0.5822,0.6181,0.4383,0.5208,0.4760,0.6644,0.4818,0.5585,0.5045,0.3294,0.3986,705,1070,1211,2026-01-22T03:36:52.949200
8,dev,0.6853,0.6130,0.6471,0.4698,0.5201,0.4936,0.6925,0.5763,0.6291,0.5156,0.3607,0.4244,784,1144,1279,2026-01-22T03:56:56.910228
8,test,0.6775,0.6036,0.6384,0.4830,0.5295,0.5052,0.6571,0.5036,0.5702,0.5000,0.3732,0.4274,731,1079,1211,2026-01-22T03:59:09.647225
9,dev,0.6777,0.6263,0.6510,0.5096,0.5357,0.5223,0.6239,0.5957,0.6095,0.5305,0.3798,0.4427,801,1182,1279,2026-01-22T04:19:13.510162
9,test,0.6726,0.6193,0.6449,0.5081,0.5492,0.5279,0.5983,0.5255,0.5596,0.5078,0.3790,0.4341,750,1115,1211,2026-01-22T04:21:26.361979
10,dev,0.6901,0.6302,0.6588,0.5478,0.5112,0.5289,0.6490,0.6602,0.6546,0.5147,0.3825,0.4389,806,1168,1279,2026-01-22T04:41:30.328042
10,test,0.6881,0.6193,0.6519,0.5467,0.5252,0.5357,0.5928,0.5596,0.5757,0.5290,0.3994,0.4551,750,1090,1211,2026-01-22T04:43:43.179226
10,test,0.6881,0.6193,0.6519,0.5467,0.5252,0.5357,0.5928,0.5596,0.5757,0.5290,0.3994,0.4551,750,1090,1211,2026-01-22T04:45:55.879086
