epoch,step,loss,timestamp
1,100,1.634011,2026-01-22T01:04:30.571036
1,200,1.395025,2026-01-22T01:08:04.965619
1,300,1.214440,2026-01-22T01:11:39.430522
1,400,1.189315,2026-01-22T01:15:13.663292
1,500,1.074766,2026-01-22T01:18:47.916772
2,100,1.013611,2026-01-22T01:26:47.086288
2,200,0.998048,2026-01-22T01:30:21.344128
2,300,0.889771,2026-01-22T01:33:55.436043
2,400,0.912177,2026-01-22T01:37:29.613378
2,500,0.812630,2026-01-22T01:41:03.710217
3,100,0.805837,2026-01-22T01:49:03.173319
3,200,0.804661,2026-01-22T01:52:37.460853
3,300,0.706799,2026-01-22T01:56:11.815122
3,400,0.772147,2026-01-22T01:59:46.009658
3,500,0.664058,2026-01-22T02:03:20.323377
4,100,0.675214,2026-01-22T02:11:19.952274
4,200,0.695722,2026-01-22T02:14:54.034713
4,300,0.593195,2026-01-22T02:18:28.215930
4,400,0.662393,2026-01-22T02:22:02.486647
4,500,0.580217,2026-01-22T02:25:36.699861
5,100,0.593619,2026-01-22T02:33:36.077622
5,200,0.629134,2026-01-22T02:37:10.247603
5,300,0.495579,2026-01-22T02:40:44.556919
5,400,0.577031,2026-01-22T02:44:18.856034
5,500,0.511138,2026-01-22T02:47:53.014297
6,100,0.528367,2026-01-22T02:55:52.607229
6,200,0.529045,2026-01-22T02:59:26.764317
6,300,0.456029,2026-01-22T03:03:00.945916
6,400,0.509241,2026-01-22T03:06:35.119941
6,500,0.462205,2026-01-22T03:10:09.472341
7,100,0.465833,2026-01-22T03:18:09.167596
7,200,0.481111,2026-01-22T03:21:43.345574
7,300,0.395281,2026-01-22T03:25:17.508457
7,400,0.435826,2026-01-22T03:28:51.707505
7,500,0.406446,2026-01-22T03:32:25.926000
8,100,0.414194,2026-01-22T03:40:25.631153
8,200,0.410975,2026-01-22T03:43:59.839443
8,300,0.349738,2026-01-22T03:47:33.984184
8,400,0.403382,2026-01-22T03:51:08.174353
8,500,0.377301,2026-01-22T03:54:42.424562
9,100,0.364367,2026-01-22T04:02:42.305423
9,200,0.391669,2026-01-22T04:06:16.537741
9,300,0.327592,2026-01-22T04:09:50.679503
9,400,0.376301,2026-01-22T04:13:24.854208
9,500,0.340861,2026-01-22T04:16:59.172116
10,100,0.337554,2026-01-22T04:24:59.091729
10,200,0.346896,2026-01-22T04:28:33.276517
10,300,0.295946,2026-01-22T04:32:07.534890
10,400,0.353181,2026-01-22T04:35:41.802721
10,500,0.322020,2026-01-22T04:39:15.989542
