epoch,step,loss,timestamp
1,100,1.592377,2026-01-20T22:31:40.150783
1,200,1.333144,2026-01-20T22:35:14.417402
1,300,1.185877,2026-01-20T22:38:48.687243
1,400,1.163296,2026-01-20T22:42:22.849639
1,500,1.069510,2026-01-20T22:45:57.066285
2,100,0.995734,2026-01-20T22:53:55.381354
2,200,0.983839,2026-01-20T22:57:29.572592
2,300,0.871519,2026-01-20T23:01:03.895152
2,400,0.891509,2026-01-20T23:04:38.160064
2,500,0.807332,2026-01-20T23:08:12.395274
3,100,0.773501,2026-01-20T23:16:10.813769
3,200,0.798310,2026-01-20T23:19:44.980390
3,300,0.695891,2026-01-20T23:23:19.223257
3,400,0.764151,2026-01-20T23:26:53.309763
3,500,0.676468,2026-01-20T23:30:27.466168
4,100,0.647184,2026-01-20T23:38:26.273104
4,200,0.698319,2026-01-20T23:42:00.473235
4,300,0.600830,2026-01-20T23:45:34.703041
4,400,0.649951,2026-01-20T23:49:08.883156
4,500,0.589505,2026-01-20T23:52:43.132872
5,100,0.584246,2026-01-21T00:00:41.672338
5,200,0.601132,2026-01-21T00:04:15.874156
5,300,0.537051,2026-01-21T00:07:50.126531
5,400,0.561791,2026-01-21T00:11:24.275215
5,500,0.506498,2026-01-21T00:14:58.612260
6,100,0.513213,2026-01-21T00:22:57.292301
6,200,0.521674,2026-01-21T00:26:31.509998
6,300,0.462853,2026-01-21T00:30:05.783616
6,400,0.493804,2026-01-21T00:33:39.943026
6,500,0.473251,2026-01-21T00:37:14.185664
7,100,0.451689,2026-01-21T00:45:12.944380
7,200,0.441760,2026-01-21T00:48:47.159582
7,300,0.402433,2026-01-21T00:52:21.318426
7,400,0.444606,2026-01-21T00:55:55.605151
7,500,0.410388,2026-01-21T00:59:29.858932
8,100,0.399118,2026-01-21T01:07:28.911387
8,200,0.409461,2026-01-21T01:11:03.183525
8,300,0.360421,2026-01-21T01:14:37.441331
8,400,0.410968,2026-01-21T01:18:11.672870
8,500,0.381527,2026-01-21T01:21:45.973032
9,100,0.365084,2026-01-21T01:29:44.569492
9,200,0.368666,2026-01-21T01:33:18.846379
9,300,0.319338,2026-01-21T01:36:53.033003
9,400,0.361337,2026-01-21T01:40:27.288430
9,500,0.357369,2026-01-21T01:44:01.518261
10,100,0.337306,2026-01-21T01:52:00.248583
10,200,0.338190,2026-01-21T01:55:34.399451
10,300,0.307723,2026-01-21T01:59:08.663021
10,400,0.349429,2026-01-21T02:02:42.945290
10,500,0.344072,2026-01-21T02:06:17.255264
