epoch,step,loss,timestamp
1,100,1.543636,2026-01-11T22:50:38.661900
1,200,1.320175,2026-01-11T22:54:13.430605
2,100,1.667202,2026-01-11T23:04:01.934124
2,200,0.994812,2026-01-11T23:07:36.567209
3,100,1.287645,2026-01-11T23:17:24.908686
3,200,0.802200,2026-01-11T23:20:59.550264
4,100,1.071123,2026-01-11T23:30:48.081534
4,200,0.686357,2026-01-11T23:34:22.728022
5,100,0.933522,2026-01-11T23:44:11.356303
5,200,0.598317,2026-01-11T23:47:45.993480
6,100,0.802675,2026-01-11T23:57:34.997987
6,200,0.532650,2026-01-12T00:01:09.648881
7,100,0.699084,2026-01-12T00:10:58.723141
7,200,0.457579,2026-01-12T00:14:33.406921
8,100,0.630748,2026-01-12T00:24:22.504615
8,200,0.404251,2026-01-12T00:27:57.156412
9,100,0.559781,2026-01-12T00:37:46.446849
9,200,0.364703,2026-01-12T00:41:21.166419
10,100,0.520366,2026-01-12T00:51:10.226773
10,200,0.335353,2026-01-12T00:54:44.906135
