epoch,step,loss,timestamp
1,100,1.076185,2026-01-10T13:42:15.544299
1,200,0.887957,2026-01-10T13:45:49.700841
2,100,1.145127,2026-01-10T13:55:34.063673
2,200,0.740935,2026-01-10T13:59:08.178602
3,100,1.046036,2026-01-10T14:08:52.181899
3,200,0.642362,2026-01-10T14:12:26.276653
4,100,0.984607,2026-01-10T14:22:10.629399
4,200,0.582730,2026-01-10T14:25:44.696604
5,100,0.865033,2026-01-10T14:35:29.464741
5,200,0.537306,2026-01-10T14:39:03.671789
6,100,0.883946,2026-01-10T14:48:48.894033
6,200,0.540211,2026-01-10T14:52:22.905387
7,100,0.906126,2026-01-10T15:02:08.528277
7,200,0.561970,2026-01-10T15:05:42.595323
8,100,0.865892,2026-01-10T15:15:28.288552
8,200,0.632772,2026-01-10T15:19:02.315322
9,100,0.896534,2026-01-10T15:28:47.841561
9,200,0.789838,2026-01-10T15:32:21.855671
10,100,1.034079,2026-01-10T15:42:07.650637
10,200,0.995345,2026-01-10T15:45:41.669786
