epoch,step,loss,timestamp
1,100,1.400861,2026-01-19T20:06:04.418554
1,200,1.095209,2026-01-19T20:09:38.583909
1,300,0.968572,2026-01-19T20:13:12.728205
1,400,0.914789,2026-01-19T20:16:47.044567
1,500,0.881465,2026-01-19T20:20:21.259631
2,100,0.830164,2026-01-19T20:28:20.179713
2,200,0.760256,2026-01-19T20:31:54.426312
2,300,0.715861,2026-01-19T20:35:28.676602
2,400,0.677555,2026-01-19T20:39:02.917099
2,500,0.631372,2026-01-19T20:42:37.103800
3,100,0.629383,2026-01-19T20:50:35.874514
3,200,0.587314,2026-01-19T20:54:10.131513
3,300,0.547320,2026-01-19T20:57:44.297752
3,400,0.535341,2026-01-19T21:01:18.441720
3,500,0.502728,2026-01-19T21:04:52.634684
4,100,0.502418,2026-01-19T21:12:51.995263
4,200,0.492832,2026-01-19T21:16:26.120873
4,300,0.448030,2026-01-19T21:20:00.371487
4,400,0.449016,2026-01-19T21:23:34.544848
4,500,0.426180,2026-01-19T21:27:08.849499
5,100,0.418828,2026-01-19T21:35:07.999365
5,200,0.424088,2026-01-19T21:38:42.268413
5,300,0.392424,2026-01-19T21:42:16.413704
5,400,0.376269,2026-01-19T21:45:50.603910
5,500,0.366801,2026-01-19T21:49:24.757513
6,100,0.365199,2026-01-19T21:57:24.083826
6,200,0.369369,2026-01-19T22:00:58.278085
6,300,0.337004,2026-01-19T22:04:32.498483
6,400,0.336194,2026-01-19T22:08:06.721007
6,500,0.323135,2026-01-19T22:11:41.054755
7,100,0.311487,2026-01-19T22:19:40.499276
7,200,0.324370,2026-01-19T22:23:14.722210
7,300,0.304184,2026-01-19T22:26:48.940549
7,400,0.292243,2026-01-19T22:30:23.230259
7,500,0.289196,2026-01-19T22:33:57.428679
8,100,0.282997,2026-01-19T22:41:56.887541
8,200,0.295446,2026-01-19T22:45:31.073020
8,300,0.270578,2026-01-19T22:49:05.349189
8,400,0.264809,2026-01-19T22:52:39.631337
8,500,0.260287,2026-01-19T22:56:13.997022
9,100,0.250093,2026-01-19T23:04:13.107106
9,200,0.261291,2026-01-19T23:07:47.367290
9,300,0.247456,2026-01-19T23:11:21.481705
9,400,0.235833,2026-01-19T23:14:55.702927
9,500,0.237474,2026-01-19T23:18:29.811155
10,100,0.233636,2026-01-19T23:26:29.165294
10,200,0.246159,2026-01-19T23:30:03.465545
10,300,0.226239,2026-01-19T23:33:37.618048
10,400,0.235608,2026-01-19T23:37:11.724363
10,500,0.224645,2026-01-19T23:40:45.926974
