epoch,step,loss,timestamp
1,100,1.575665,2026-01-20T11:12:33.575529
1,200,1.339494,2026-01-20T11:16:07.243520
1,300,1.173175,2026-01-20T11:19:40.960253
1,400,1.165197,2026-01-20T11:23:14.727951
1,500,1.047389,2026-01-20T11:26:48.437010
2,100,0.990118,2026-01-20T11:34:44.141637
2,200,0.978725,2026-01-20T11:38:17.879801
2,300,0.853395,2026-01-20T11:41:51.698233
2,400,0.890619,2026-01-20T11:45:25.285952
2,500,0.805782,2026-01-20T11:48:58.873191
3,100,0.784667,2026-01-20T11:56:54.918139
3,200,0.782017,2026-01-20T12:00:28.603023
3,300,0.685379,2026-01-20T12:04:02.201738
3,400,0.755633,2026-01-20T12:07:35.845460
3,500,0.657281,2026-01-20T12:11:09.507852
4,100,0.662333,2026-01-20T12:19:05.605342
4,200,0.678303,2026-01-20T12:22:39.210727
4,300,0.586748,2026-01-20T12:26:12.942664
4,400,0.654375,2026-01-20T12:29:46.601188
4,500,0.583803,2026-01-20T12:33:20.281017
5,100,0.587754,2026-01-20T12:41:16.542122
5,200,0.613020,2026-01-20T12:44:50.189047
5,300,0.488198,2026-01-20T12:48:23.864367
5,400,0.575209,2026-01-20T12:51:57.499072
5,500,0.513700,2026-01-20T12:55:30.986404
6,100,0.523897,2026-01-20T13:03:27.173772
6,200,0.512974,2026-01-20T13:07:00.830251
6,300,0.456844,2026-01-20T13:10:34.553051
6,400,0.501483,2026-01-20T13:14:08.242098
6,500,0.466897,2026-01-20T13:17:41.918412
7,100,0.465076,2026-01-20T13:25:38.296627
7,200,0.473563,2026-01-20T13:29:12.017359
7,300,0.396315,2026-01-20T13:32:45.668735
7,400,0.429996,2026-01-20T13:36:19.259375
7,500,0.406845,2026-01-20T13:39:52.848671
8,100,0.407162,2026-01-20T13:47:49.477649
8,200,0.406587,2026-01-20T13:51:23.078196
8,300,0.347436,2026-01-20T13:54:56.856066
8,400,0.394610,2026-01-20T13:58:30.513127
8,500,0.377866,2026-01-20T14:02:04.224262
9,100,0.358896,2026-01-20T14:10:00.638824
9,200,0.381974,2026-01-20T14:13:34.255074
9,300,0.325562,2026-01-20T14:17:07.929804
9,400,0.369043,2026-01-20T14:20:41.699710
9,500,0.342783,2026-01-20T14:24:15.426650
10,100,0.331854,2026-01-20T14:32:11.632151
10,200,0.340679,2026-01-20T14:35:45.316102
10,300,0.296217,2026-01-20T14:39:18.914116
10,400,0.349775,2026-01-20T14:42:52.644507
10,500,0.327955,2026-01-20T14:46:26.290443
