epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.2792,0.2635,0.2711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1047,0.3443,0.1605,337,1207,1279,2026-01-09T03:20:36.539799
1,test,0.2997,0.3014,0.3005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1166,0.4111,0.1817,365,1218,1211,2026-01-09T03:22:48.425097
2,dev,0.4103,0.3182,0.3584,0.0000,0.0000,0.0000,0.8929,0.1075,0.1919,0.1419,0.3607,0.2037,407,992,1279,2026-01-09T03:33:57.142129
2,test,0.3539,0.2841,0.3152,0.0000,0.0000,0.0000,0.7368,0.0341,0.0651,0.1306,0.3586,0.1914,344,972,1211,2026-01-09T03:36:08.548265
3,dev,0.4517,0.2995,0.3601,0.0000,0.0000,0.0000,0.9231,0.0774,0.1429,0.1528,0.3361,0.2101,383,848,1279,2026-01-09T03:47:17.219444
3,test,0.3966,0.2709,0.3219,0.0000,0.0000,0.0000,1.0000,0.0146,0.0288,0.1467,0.3469,0.2062,328,827,1211,2026-01-09T03:49:28.600699
4,dev,0.4994,0.3159,0.3870,0.0000,0.0000,0.0000,1.0000,0.0667,0.1250,0.1721,0.3634,0.2335,404,809,1279,2026-01-09T04:00:37.103042
4,test,0.4383,0.2874,0.3471,0.0000,0.0000,0.0000,1.0000,0.0097,0.0193,0.1538,0.3499,0.2137,348,794,1211,2026-01-09T04:02:48.393417
5,dev,0.5232,0.3784,0.4392,0.0000,0.0000,0.0000,0.9706,0.0710,0.1323,0.1652,0.3989,0.2336,484,925,1279,2026-01-09T04:13:56.838797
5,test,0.4943,0.3600,0.4166,0.0000,0.0000,0.0000,1.0000,0.0146,0.0288,0.1748,0.4402,0.2502,436,882,1211,2026-01-09T04:16:08.262157
6,dev,0.6091,0.4167,0.4949,0.0000,0.0000,0.0000,0.9091,0.0645,0.1205,0.1986,0.4536,0.2762,533,875,1279,2026-01-09T04:27:16.890661
6,test,0.6103,0.4112,0.4914,0.0000,0.0000,0.0000,0.9000,0.0219,0.0428,0.2173,0.5044,0.3038,498,816,1211,2026-01-09T04:29:28.705495
7,dev,0.6366,0.4519,0.5286,0.0000,0.0000,0.0000,0.8776,0.1849,0.3055,0.2104,0.4645,0.2896,578,908,1279,2026-01-09T04:40:37.383656
7,test,0.6335,0.4410,0.5200,0.0000,0.0000,0.0000,0.7632,0.0706,0.1292,0.2213,0.5160,0.3097,534,843,1211,2026-01-09T04:42:48.974457
8,dev,0.7162,0.4636,0.5629,0.5000,0.0022,0.0044,0.7253,0.2839,0.4080,0.2539,0.4454,0.3234,593,828,1279,2026-01-09T04:53:57.494083
8,test,0.6987,0.4385,0.5388,0.6429,0.0197,0.0382,0.6020,0.1436,0.2318,0.2578,0.4840,0.3364,531,760,1211,2026-01-09T04:56:09.016738
9,dev,0.7153,0.4754,0.5712,0.0000,0.0000,0.0000,0.4792,0.3462,0.4020,0.3036,0.4180,0.3517,608,850,1279,2026-01-09T05:07:17.903317
9,test,0.7143,0.4624,0.5614,0.6154,0.0175,0.0340,0.3633,0.2263,0.2789,0.3136,0.4636,0.3741,560,784,1211,2026-01-09T05:09:29.496937
10,dev,0.5959,0.4590,0.5186,0.3398,0.3125,0.3256,0.5152,0.4366,0.4726,0.3736,0.1776,0.2407,587,985,1279,2026-01-09T05:20:38.211584
10,test,0.5860,0.4360,0.5000,0.3811,0.3435,0.3613,0.4169,0.3236,0.3644,0.4303,0.2070,0.2795,528,901,1211,2026-01-09T05:22:49.679639
10,test,0.5860,0.4360,0.5000,0.3811,0.3435,0.3613,0.4169,0.3236,0.3644,0.4303,0.2070,0.2795,528,901,1211,2026-01-09T05:25:01.107720
