epoch,step,loss,timestamp
1,25,1.359095,2026-01-08T21:03:23.826725
1,50,1.259072,2026-01-08T21:04:17.395288
1,75,1.154048,2026-01-08T21:05:10.928979
1,100,1.547309,2026-01-08T21:06:04.473827
1,125,1.145118,2026-01-08T21:06:58.020200
2,25,1.178749,2026-01-08T21:12:13.466719
2,50,1.017781,2026-01-08T21:13:06.983482
2,75,0.900502,2026-01-08T21:14:00.511910
2,100,1.213951,2026-01-08T21:14:54.037803
2,125,0.902621,2026-01-08T21:15:47.552919
3,25,0.956154,2026-01-08T21:21:02.320042
3,50,0.894324,2026-01-08T21:21:55.839617
3,75,0.770284,2026-01-08T21:22:49.365842
3,100,1.155275,2026-01-08T21:23:42.868772
3,125,0.848226,2026-01-08T21:24:36.370952
4,25,0.891722,2026-01-08T21:29:51.676121
4,50,0.776679,2026-01-08T21:30:45.183141
4,75,0.689165,2026-01-08T21:31:38.691312
4,100,1.061307,2026-01-08T21:32:32.211552
4,125,0.783228,2026-01-08T21:33:25.709356
5,25,0.876157,2026-01-08T21:38:40.844008
5,50,0.697865,2026-01-08T21:39:34.320444
5,75,0.622647,2026-01-08T21:40:27.855203
5,100,1.054825,2026-01-08T21:41:21.385137
5,125,0.732926,2026-01-08T21:42:14.919144
6,25,0.843092,2026-01-08T21:47:30.317228
6,50,0.656833,2026-01-08T21:48:23.818703
6,75,0.677896,2026-01-08T21:49:17.322520
6,100,1.142303,2026-01-08T21:50:10.827153
6,125,0.739008,2026-01-08T21:51:04.325230
7,25,1.082115,2026-01-08T21:56:23.059928
7,50,0.686698,2026-01-08T21:57:16.548968
7,75,0.767792,2026-01-08T21:58:10.091392
7,100,1.046204,2026-01-08T21:59:03.563786
7,125,0.719042,2026-01-08T21:59:57.052207
8,25,1.241845,2026-01-08T22:05:12.461840
8,50,0.660660,2026-01-08T22:06:05.942116
8,75,0.936609,2026-01-08T22:06:59.469965
8,100,1.182756,2026-01-08T22:07:52.955983
8,125,0.814189,2026-01-08T22:08:46.457660
9,25,1.421642,2026-01-08T22:14:01.843495
9,50,0.713207,2026-01-08T22:14:55.368419
9,75,1.080705,2026-01-08T22:15:48.870413
9,100,1.187366,2026-01-08T22:16:42.364182
9,125,0.981007,2026-01-08T22:17:35.916566
10,25,1.163882,2026-01-08T22:22:51.298418
10,50,0.799546,2026-01-08T22:23:44.828124
10,75,1.030596,2026-01-08T22:24:38.357774
10,100,0.968130,2026-01-08T22:25:31.851386
10,125,0.995524,2026-01-08T22:26:25.325002
