epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.3055,0.2572,0.2793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1116,0.3279,0.1666,329,1077,1279,2026-01-08T21:09:10.599998
1,test,0.3196,0.2882,0.3031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162,0.3673,0.1766,349,1092,1211,2026-01-08T21:11:21.460350
2,dev,0.3762,0.2424,0.2948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1399,0.3142,0.1936,310,824,1279,2026-01-08T21:17:59.721044
2,test,0.3527,0.2453,0.2893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1367,0.3324,0.1937,297,842,1211,2026-01-08T21:20:10.299621
3,dev,0.4168,0.3034,0.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1496,0.3798,0.2147,388,931,1279,2026-01-08T21:26:48.726796
3,test,0.4103,0.3229,0.3614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1545,0.4257,0.2267,391,953,1211,2026-01-08T21:28:59.686355
4,dev,0.4836,0.3237,0.3878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1655,0.3852,0.2315,414,856,1279,2026-01-08T21:35:37.951139
4,test,0.4621,0.3369,0.3897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1670,0.4257,0.2399,408,883,1211,2026-01-08T21:37:48.838643
5,dev,0.4644,0.3573,0.4039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1450,0.3880,0.2112,457,984,1279,2026-01-08T21:44:27.351631
5,test,0.4370,0.3493,0.3883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1609,0.4490,0.2369,423,968,1211,2026-01-08T21:46:38.314334
6,dev,0.4826,0.3464,0.4033,0.0000,0.0000,0.0000,0.8750,0.0151,0.0296,0.1350,0.3333,0.1921,443,918,1279,2026-01-08T21:53:18.232866
6,test,0.4513,0.3328,0.3831,0.0000,0.0000,0.0000,1.0000,0.0073,0.0145,0.1432,0.3673,0.2061,403,893,1211,2026-01-08T21:55:31.067854
7,dev,0.5198,0.3487,0.4174,0.0000,0.0000,0.0000,0.9091,0.0215,0.0420,0.1653,0.3798,0.2303,446,858,1279,2026-01-08T22:02:09.529919
7,test,0.5194,0.3534,0.4206,0.0000,0.0000,0.0000,1.0000,0.0097,0.0193,0.1788,0.4227,0.2513,428,824,1211,2026-01-08T22:04:20.438528
8,dev,0.6467,0.4394,0.5233,0.0000,0.0000,0.0000,0.3451,0.2108,0.2617,0.2603,0.4126,0.3192,562,869,1279,2026-01-08T22:10:58.948077
8,test,0.6350,0.4253,0.5094,0.0000,0.0000,0.0000,0.2091,0.1119,0.1458,0.2629,0.4461,0.3308,515,811,1211,2026-01-08T22:13:09.874813
9,dev,0.6445,0.4480,0.5286,0.3128,0.1585,0.2104,0.4698,0.4022,0.4334,0.3906,0.2732,0.3215,573,889,1279,2026-01-08T22:19:48.397733
9,test,0.6005,0.4071,0.4852,0.3049,0.1488,0.2000,0.3363,0.2774,0.3040,0.4211,0.3032,0.3525,493,821,1211,2026-01-08T22:21:59.293587
10,dev,0.6146,0.4488,0.5188,0.3018,0.2924,0.2971,0.5172,0.3548,0.4209,0.4269,0.1995,0.2719,574,934,1279,2026-01-08T22:28:37.713863
10,test,0.5947,0.4228,0.4942,0.3380,0.3151,0.3262,0.3775,0.2287,0.2848,0.4912,0.2449,0.3268,512,861,1211,2026-01-08T22:30:48.595078
10,test,0.5947,0.4228,0.4942,0.3380,0.3151,0.3262,0.3775,0.2287,0.2848,0.4912,0.2449,0.3268,512,861,1211,2026-01-08T22:32:59.441998
