epoch,step,loss,timestamp
1,25,1.628822,2026-01-08T13:48:07.201008
1,50,2.277096,2026-01-08T13:49:00.891648
2,25,2.997334,2026-01-08T13:54:45.311804
2,50,2.277547,2026-01-08T13:55:38.974558
3,25,2.599641,2026-01-08T14:01:23.483545
3,50,1.970720,2026-01-08T14:02:17.142417
4,25,2.616767,2026-01-08T14:08:01.340686
4,50,1.856757,2026-01-08T14:08:54.982320
5,25,2.339520,2026-01-08T14:14:40.421819
5,50,1.700478,2026-01-08T14:15:34.067845
6,25,2.162397,2026-01-08T14:21:19.848330
6,50,1.567868,2026-01-08T14:22:13.518676
7,25,2.063402,2026-01-08T14:27:59.043297
7,50,1.377440,2026-01-08T14:28:52.641383
8,25,1.956470,2026-01-08T14:34:37.967978
8,50,1.265075,2026-01-08T14:35:31.632001
9,25,1.836282,2026-01-08T14:41:17.218207
9,50,1.197724,2026-01-08T14:42:10.877667
10,25,1.759874,2026-01-08T14:47:56.405699
10,50,1.127479,2026-01-08T14:48:50.048073
