epoch,step,loss,timestamp
1,25,1.472478,2026-01-08T19:31:55.079245
1,50,1.309749,2026-01-08T19:32:48.745995
1,75,1.414952,2026-01-08T19:33:42.442411
1,100,1.727860,2026-01-08T19:34:36.117247
1,125,1.168872,2026-01-08T19:35:29.747651
2,25,1.420853,2026-01-08T19:40:47.798732
2,50,1.113963,2026-01-08T19:41:41.453251
2,75,1.008109,2026-01-08T19:42:35.083727
2,100,1.336381,2026-01-08T19:43:28.724256
2,125,0.986960,2026-01-08T19:44:22.402465
3,25,1.269775,2026-01-08T19:49:40.667936
3,50,0.945023,2026-01-08T19:50:34.273676
3,75,0.890821,2026-01-08T19:51:27.920657
3,100,1.387578,2026-01-08T19:52:21.539102
3,125,0.904774,2026-01-08T19:53:15.188029
4,25,1.174990,2026-01-08T19:58:32.978664
4,50,0.859815,2026-01-08T19:59:26.664441
4,75,0.937622,2026-01-08T20:00:20.267280
4,100,1.361900,2026-01-08T20:01:13.918759
4,125,0.900077,2026-01-08T20:02:07.566414
5,25,1.282933,2026-01-08T20:07:25.468543
5,50,0.822570,2026-01-08T20:08:19.149034
5,75,0.990018,2026-01-08T20:09:12.836069
5,100,1.343675,2026-01-08T20:10:06.484405
5,125,0.876143,2026-01-08T20:11:00.104994
6,25,1.290821,2026-01-08T20:16:17.860890
6,50,0.794524,2026-01-08T20:17:11.494609
6,75,1.142055,2026-01-08T20:18:05.163572
6,100,1.335062,2026-01-08T20:18:58.817935
6,125,0.913848,2026-01-08T20:19:52.415588
7,25,1.432027,2026-01-08T20:25:09.866185
7,50,0.787546,2026-01-08T20:26:03.486581
7,75,1.165672,2026-01-08T20:26:57.165821
7,100,1.271600,2026-01-08T20:27:50.790360
7,125,1.005074,2026-01-08T20:28:44.447145
8,25,1.396227,2026-01-08T20:34:01.923309
8,50,0.829752,2026-01-08T20:34:55.629060
8,75,1.109238,2026-01-08T20:35:49.264112
8,100,1.211594,2026-01-08T20:36:42.881838
8,125,1.078377,2026-01-08T20:37:36.520528
9,25,1.166813,2026-01-08T20:42:54.043490
9,50,0.871888,2026-01-08T20:43:47.694484
9,75,1.045067,2026-01-08T20:44:41.366642
9,100,1.066446,2026-01-08T20:45:35.002274
9,125,1.076818,2026-01-08T20:46:28.644133
10,25,1.063416,2026-01-08T20:51:46.547296
10,50,0.878171,2026-01-08T20:52:40.169057
10,75,0.960357,2026-01-08T20:53:33.779299
10,100,0.967812,2026-01-08T20:54:27.431127
10,125,1.070233,2026-01-08T20:55:21.019553
