epoch,step,loss,timestamp
1,25,1.289503,2026-01-09T01:36:50.928537
1,50,1.168002,2026-01-09T01:37:44.570150
1,75,1.029951,2026-01-09T01:38:38.184311
1,100,1.357876,2026-01-09T01:39:31.814380
1,125,1.125353,2026-01-09T01:40:25.382778
2,25,1.388734,2026-01-09T01:45:43.489104
2,50,1.268952,2026-01-09T01:46:37.112767
2,75,1.098544,2026-01-09T01:47:30.727302
2,100,1.501177,2026-01-09T01:48:24.344775
2,125,0.980956,2026-01-09T01:49:17.988768
3,25,1.387148,2026-01-09T01:54:36.589526
3,50,1.004178,2026-01-09T01:55:30.174868
3,75,1.026884,2026-01-09T01:56:23.819820
3,100,1.609494,2026-01-09T01:57:17.421138
3,125,0.918112,2026-01-09T01:58:11.071110
4,25,1.316363,2026-01-09T02:03:30.105215
4,50,0.880156,2026-01-09T02:04:23.682877
4,75,1.178228,2026-01-09T02:05:17.296186
4,100,1.263957,2026-01-09T02:06:10.887781
4,125,0.852133,2026-01-09T02:07:04.491158
5,25,1.064067,2026-01-09T02:12:37.958061
5,50,0.838964,2026-01-09T02:13:31.561905
5,75,1.123613,2026-01-09T02:14:25.164071
5,100,1.270797,2026-01-09T02:15:18.724552
5,125,0.693715,2026-01-09T02:16:12.348622
6,25,0.872721,2026-01-09T02:21:40.573404
6,50,0.770625,2026-01-09T02:22:34.157260
6,75,1.015465,2026-01-09T02:23:27.748297
6,100,0.807229,2026-01-09T02:24:21.322841
6,125,0.743280,2026-01-09T02:25:14.917728
7,25,1.409987,2026-01-09T02:31:00.856077
7,50,0.711899,2026-01-09T02:31:54.481076
7,75,0.698282,2026-01-09T02:32:48.088586
7,100,1.279940,2026-01-09T02:33:41.693270
7,125,0.759599,2026-01-09T02:34:35.324185
8,25,1.261347,2026-01-09T02:40:06.580983
8,50,0.714354,2026-01-09T02:41:00.196657
8,75,0.978579,2026-01-09T02:41:53.816410
8,100,1.295337,2026-01-09T02:42:47.411283
8,125,0.711751,2026-01-09T02:43:41.028593
9,25,1.245291,2026-01-09T02:49:00.598188
9,50,0.665179,2026-01-09T02:49:54.238982
9,75,1.149638,2026-01-09T02:50:47.831909
9,100,1.210900,2026-01-09T02:51:41.420115
9,125,0.803725,2026-01-09T02:52:35.082245
10,25,1.622124,2026-01-09T02:58:05.185989
10,50,0.847819,2026-01-09T02:58:58.796775
10,75,1.099096,2026-01-09T02:59:52.392336
10,100,1.210905,2026-01-09T03:00:46.005478
10,125,1.113510,2026-01-09T03:01:39.594687
