epoch,step,loss,timestamp
1,25,1.603527,2026-01-08T16:05:37.689351
1,50,1.851611,2026-01-08T16:06:31.436628
2,25,2.684424,2026-01-08T16:12:14.947819
2,50,2.061231,2026-01-08T16:13:08.686866
3,25,2.187738,2026-01-08T16:18:52.242595
3,50,2.026039,2026-01-08T16:19:45.955698
4,25,2.697594,2026-01-08T16:25:29.312459
4,50,1.578198,2026-01-08T16:26:23.038212
5,25,2.001989,2026-01-08T16:32:06.320254
5,50,1.519210,2026-01-08T16:33:00.039216
6,25,2.485228,2026-01-08T16:38:43.556165
6,50,2.047551,2026-01-08T16:39:37.282154
7,25,2.663589,2026-01-08T16:45:21.362856
7,50,1.886242,2026-01-08T16:46:15.054667
8,25,2.266461,2026-01-08T16:52:00.008257
8,50,1.621534,2026-01-08T16:52:53.738161
9,25,2.095046,2026-01-08T16:58:39.014961
9,50,1.450336,2026-01-08T16:59:32.737221
10,25,1.975667,2026-01-08T17:05:17.299914
10,50,1.310678,2026-01-08T17:06:10.991072
