epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T17:18:01.146260
1,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T17:20:11.875347
2,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T17:24:36.517484
2,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T17:26:47.090423
3,dev,0.9412,0.0125,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5294,0.0246,0.0470,16,17,1279,2026-01-08T17:31:11.677039
3,test,0.8500,0.0140,0.0276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0350,0.0661,17,20,1211,2026-01-08T17:33:22.252287
4,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T17:37:46.764245
4,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T17:39:57.250575
5,dev,0.7061,0.1634,0.2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3112,0.2432,0.2730,209,296,1279,2026-01-08T17:44:22.230107
5,test,0.7534,0.1817,0.2927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3538,0.2857,0.3161,220,292,1211,2026-01-08T17:46:33.147507
6,dev,0.5822,0.1744,0.2684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2529,0.2350,0.2436,223,383,1279,2026-01-08T17:50:58.168020
6,test,0.5637,0.1899,0.2841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2720,0.2886,0.2801,230,408,1211,2026-01-08T17:53:09.118806
7,dev,0.6087,0.1970,0.2977,0.1823,0.1607,0.1708,0.0000,0.0000,0.0000,0.6000,0.0246,0.0472,252,414,1279,2026-01-08T17:57:34.442326
7,test,0.6119,0.2213,0.3250,0.1812,0.1641,0.1722,0.0000,0.0000,0.0000,0.8000,0.0350,0.0670,268,438,1211,2026-01-08T17:59:45.608766
8,dev,0.5935,0.1986,0.2976,0.2032,0.1696,0.1849,0.0204,0.0022,0.0039,0.6667,0.0055,0.0108,254,428,1279,2026-01-08T18:04:10.676206
8,test,0.5621,0.1982,0.2930,0.1887,0.1466,0.1650,0.0000,0.0000,0.0000,1.0000,0.0058,0.0116,240,427,1211,2026-01-08T18:06:21.797204
9,dev,0.5429,0.2424,0.3351,0.1920,0.1830,0.1874,0.1061,0.0301,0.0469,0.8000,0.0219,0.0426,310,571,1279,2026-01-08T18:10:47.068600
9,test,0.5371,0.2453,0.3367,0.2095,0.1838,0.1958,0.1000,0.0341,0.0508,0.5714,0.0117,0.0229,297,553,1211,2026-01-08T18:12:58.280762
10,dev,0.5033,0.2361,0.3214,0.2015,0.2366,0.2177,0.0286,0.0043,0.0075,0.5000,0.0027,0.0054,302,600,1279,2026-01-08T18:17:23.516200
10,test,0.5068,0.2453,0.3306,0.2040,0.2210,0.2122,0.0122,0.0024,0.0041,0.6667,0.0058,0.0116,297,586,1211,2026-01-08T18:19:34.629535
10,test,0.5068,0.2453,0.3306,0.2040,0.2210,0.2122,0.0122,0.0024,0.0041,0.6667,0.0058,0.0116,297,586,1211,2026-01-08T18:21:45.646968
