epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T16:09:11.544982
1,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T16:11:22.735072
2,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T16:15:48.827190
2,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T16:18:00.048804
3,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T16:22:25.818155
3,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T16:24:37.109026
4,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T16:29:02.731453
4,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T16:31:14.085163
5,dev,0.2222,0.0016,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0027,0.0053,2,9,1279,2026-01-08T16:35:40.009812
5,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,10,1211,2026-01-08T16:37:51.372734
6,dev,0.7208,0.1595,0.2612,0.0000,0.0000,0.0000,0.1667,0.0022,0.0042,0.3055,0.2295,0.2621,204,283,1279,2026-01-08T16:42:17.475532
6,test,0.7097,0.1817,0.2893,0.0000,0.0000,0.0000,0.1429,0.0049,0.0094,0.3311,0.2828,0.3050,220,310,1211,2026-01-08T16:44:29.151614
7,dev,0.5725,0.2377,0.3359,0.0000,0.0000,0.0000,0.0392,0.0043,0.0078,0.2469,0.3224,0.2796,304,531,1279,2026-01-08T16:48:55.754388
7,test,0.5678,0.2593,0.3560,0.0000,0.0000,0.0000,0.0508,0.0073,0.0128,0.2675,0.3790,0.3136,314,553,1211,2026-01-08T16:51:07.817960
8,dev,0.5136,0.2502,0.3365,0.0000,0.0000,0.0000,0.0408,0.0043,0.0078,0.2187,0.3388,0.2658,320,623,1279,2026-01-08T16:55:34.605318
8,test,0.5204,0.2733,0.3584,0.0000,0.0000,0.0000,0.0172,0.0024,0.0043,0.2394,0.3936,0.2977,331,636,1211,2026-01-08T16:57:46.786699
9,dev,0.5354,0.2009,0.2922,0.1916,0.0915,0.1239,0.0658,0.0108,0.0185,0.3617,0.1858,0.2455,257,480,1279,2026-01-08T17:02:13.127054
9,test,0.5259,0.2180,0.3082,0.1733,0.0853,0.1144,0.0575,0.0122,0.0201,0.4396,0.2332,0.3048,264,502,1211,2026-01-08T17:04:25.077890
10,dev,0.4990,0.1869,0.2719,0.1709,0.1339,0.1502,0.1075,0.0215,0.0358,0.1212,0.0109,0.0201,239,479,1279,2026-01-08T17:08:51.404866
10,test,0.4777,0.1949,0.2768,0.1886,0.1444,0.1636,0.0748,0.0195,0.0309,0.1724,0.0146,0.0269,236,494,1211,2026-01-08T17:11:03.152352
10,test,0.4777,0.1949,0.2768,0.1886,0.1444,0.1636,0.0748,0.0195,0.0309,0.1724,0.0146,0.0269,236,494,1211,2026-01-08T17:13:14.749749
