epoch,step,loss,timestamp
1,25,1.361017,2026-01-09T07:42:44.310745
1,50,0.882506,2026-01-09T07:43:37.933742
1,75,0.991340,2026-01-09T07:44:31.580258
1,100,1.194162,2026-01-09T07:45:25.175324
1,125,1.030070,2026-01-09T07:46:18.779964
1,150,0.838946,2026-01-09T07:47:12.435045
1,175,1.134788,2026-01-09T07:48:06.076411
1,200,0.875084,2026-01-09T07:48:59.658848
1,225,0.656539,2026-01-09T07:49:53.265152
1,250,1.016836,2026-01-09T07:50:46.873405
2,25,1.063510,2026-01-09T07:56:03.532401
2,50,0.653516,2026-01-09T07:56:57.144000
2,75,0.651744,2026-01-09T07:57:50.764470
2,100,0.976236,2026-01-09T07:58:44.381006
2,125,0.792597,2026-01-09T07:59:37.994400
2,150,0.529720,2026-01-09T08:00:31.600823
2,175,1.052806,2026-01-09T08:01:25.180453
2,200,0.629130,2026-01-09T08:02:18.832159
2,225,0.484709,2026-01-09T08:03:12.484057
2,250,0.863036,2026-01-09T08:04:06.096929
3,25,0.963667,2026-01-09T08:09:22.559551
3,50,0.545424,2026-01-09T08:10:16.179858
3,75,0.538682,2026-01-09T08:11:09.788096
3,100,0.841929,2026-01-09T08:12:03.390967
3,125,0.615344,2026-01-09T08:12:57.004149
3,150,0.390073,2026-01-09T08:13:50.607948
3,175,0.870381,2026-01-09T08:14:44.184335
3,200,0.572095,2026-01-09T08:15:37.802741
3,225,0.454794,2026-01-09T08:16:31.421916
3,250,0.769466,2026-01-09T08:17:25.037200
4,25,0.947971,2026-01-09T08:22:41.526322
4,50,0.474879,2026-01-09T08:23:35.148300
4,75,0.457916,2026-01-09T08:24:28.746548
4,100,0.812807,2026-01-09T08:25:22.375396
4,125,0.574775,2026-01-09T08:26:15.964706
4,150,0.351864,2026-01-09T08:27:09.541528
4,175,0.826781,2026-01-09T08:28:03.190791
4,200,0.552632,2026-01-09T08:28:56.835525
4,225,0.423489,2026-01-09T08:29:50.458798
4,250,0.765929,2026-01-09T08:30:44.074496
5,25,0.798668,2026-01-09T08:36:01.045639
5,50,0.397538,2026-01-09T08:36:54.649288
5,75,0.419799,2026-01-09T08:37:48.262251
5,100,0.667462,2026-01-09T08:38:41.871874
5,125,0.463030,2026-01-09T08:39:35.501984
5,150,0.280155,2026-01-09T08:40:29.127209
5,175,0.821391,2026-01-09T08:41:22.762826
5,200,0.515629,2026-01-09T08:42:16.422247
5,225,0.361817,2026-01-09T08:43:10.058622
5,250,0.719644,2026-01-09T08:44:03.654796
6,25,0.713882,2026-01-09T08:49:20.295155
6,50,0.355668,2026-01-09T08:50:13.923816
6,75,0.380945,2026-01-09T08:51:07.489571
6,100,0.652701,2026-01-09T08:52:01.097554
6,125,0.462180,2026-01-09T08:52:54.720089
6,150,0.243326,2026-01-09T08:53:48.346771
6,175,0.729913,2026-01-09T08:54:41.959561
6,200,0.489756,2026-01-09T08:55:35.593613
6,225,0.336253,2026-01-09T08:56:29.220605
6,250,0.713169,2026-01-09T08:57:22.800216
7,25,0.763815,2026-01-09T09:02:40.078335
7,50,0.330917,2026-01-09T09:03:33.700207
7,75,0.372267,2026-01-09T09:04:27.343426
7,100,0.601211,2026-01-09T09:05:20.914902
7,125,0.396470,2026-01-09T09:06:14.551604
7,150,0.226560,2026-01-09T09:07:08.116706
7,175,0.772198,2026-01-09T09:08:01.699216
7,200,0.473989,2026-01-09T09:08:55.293428
7,225,0.335822,2026-01-09T09:09:48.936224
7,250,0.685188,2026-01-09T09:10:42.522744
8,25,0.728006,2026-01-09T09:15:59.988983
8,50,0.339965,2026-01-09T09:16:53.623760
8,75,0.338443,2026-01-09T09:17:47.239506
8,100,0.590030,2026-01-09T09:18:40.889088
8,125,0.402368,2026-01-09T09:19:34.453045
8,150,0.217452,2026-01-09T09:20:28.079718
8,175,0.821520,2026-01-09T09:21:21.730023
8,200,0.571311,2026-01-09T09:22:15.351602
8,225,0.328107,2026-01-09T09:23:08.946204
8,250,0.662331,2026-01-09T09:24:02.513873
9,25,0.813784,2026-01-09T09:29:20.399285
9,50,0.326588,2026-01-09T09:30:14.063669
9,75,0.322757,2026-01-09T09:31:07.645116
9,100,0.593943,2026-01-09T09:32:01.213337
9,125,0.498400,2026-01-09T09:32:54.815949
9,150,0.217131,2026-01-09T09:33:48.441890
9,175,0.858272,2026-01-09T09:34:42.046591
9,200,0.950234,2026-01-09T09:35:35.675948
9,225,0.346326,2026-01-09T09:36:29.236022
9,250,0.665075,2026-01-09T09:37:22.863350
10,25,1.341473,2026-01-09T09:42:40.664850
10,50,0.382781,2026-01-09T09:43:34.261251
10,75,0.351281,2026-01-09T09:44:27.904084
10,100,0.631252,2026-01-09T09:45:21.539716
10,125,1.245006,2026-01-09T09:46:15.115987
10,150,0.619294,2026-01-09T09:47:08.725411
10,175,0.738323,2026-01-09T09:48:02.334864
10,200,1.168987,2026-01-09T09:48:55.967616
10,225,0.751543,2026-01-09T09:49:49.624378
10,250,0.798993,2026-01-09T09:50:43.266158
