epoch,step,loss,timestamp
1,25,1.298839,2026-01-08T22:34:24.582511
1,50,1.301669,2026-01-08T22:35:18.146514
1,75,1.152491,2026-01-08T22:36:11.724563
1,100,1.281970,2026-01-08T22:37:05.372895
1,125,1.043050,2026-01-08T22:37:58.909730
2,25,1.192210,2026-01-08T22:43:14.517614
2,50,1.049306,2026-01-08T22:44:08.050547
2,75,1.095016,2026-01-08T22:45:01.575210
2,100,1.454239,2026-01-08T22:45:55.098997
2,125,0.953512,2026-01-08T22:46:48.686434
3,25,1.333725,2026-01-08T22:52:04.096593
3,50,0.957998,2026-01-08T22:52:57.627687
3,75,1.181331,2026-01-08T22:53:51.158971
3,100,1.274398,2026-01-08T22:54:44.677147
3,125,0.883513,2026-01-08T22:55:38.203992
4,25,1.194546,2026-01-08T23:00:53.958888
4,50,0.858081,2026-01-08T23:01:47.456328
4,75,1.028347,2026-01-08T23:02:41.027189
4,100,0.863548,2026-01-08T23:03:34.556450
4,125,0.741149,2026-01-08T23:04:28.122336
5,25,0.829272,2026-01-08T23:09:43.898079
5,50,0.753057,2026-01-08T23:10:37.413166
5,75,0.698893,2026-01-08T23:11:30.909976
5,100,0.777710,2026-01-08T23:12:24.431831
5,125,0.711395,2026-01-08T23:13:17.916383
6,25,0.775432,2026-01-08T23:18:33.903144
6,50,0.675961,2026-01-08T23:19:27.436980
6,75,0.659564,2026-01-08T23:20:20.941477
6,100,1.159149,2026-01-08T23:21:14.464972
6,125,0.696995,2026-01-08T23:22:08.027571
7,25,0.785340,2026-01-08T23:27:24.215260
7,50,0.647180,2026-01-08T23:28:17.731595
7,75,0.595565,2026-01-08T23:29:11.252044
7,100,1.254002,2026-01-08T23:30:04.777712
7,125,0.683584,2026-01-08T23:30:58.296214
8,25,0.932673,2026-01-08T23:36:14.484367
8,50,0.623600,2026-01-08T23:37:08.016484
8,75,0.695322,2026-01-08T23:38:01.553748
8,100,1.322761,2026-01-08T23:38:55.076612
8,125,0.674438,2026-01-08T23:39:48.625134
9,25,1.092622,2026-01-08T23:45:04.920477
9,50,0.610610,2026-01-08T23:45:58.426890
9,75,0.880244,2026-01-08T23:46:51.949428
9,100,1.062676,2026-01-08T23:47:45.483775
9,125,0.734607,2026-01-08T23:48:38.997078
10,25,1.336676,2026-01-08T23:53:55.343418
10,50,0.600399,2026-01-08T23:54:48.887526
10,75,1.155657,2026-01-08T23:55:42.416092
10,100,1.264506,2026-01-08T23:56:35.939623
10,125,1.220327,2026-01-08T23:57:29.448042
