epoch,step,loss,timestamp
1,25,1.321500,2026-01-09T11:10:01.782063
1,50,0.895158,2026-01-09T11:10:55.320952
1,75,0.965553,2026-01-09T11:11:48.854428
1,100,1.096839,2026-01-09T11:12:42.336367
1,125,1.021917,2026-01-09T11:13:35.841546
1,150,0.832148,2026-01-09T11:14:29.319811
1,175,1.088796,2026-01-09T11:15:22.831917
1,200,0.854949,2026-01-09T11:16:16.344468
1,225,0.707950,2026-01-09T11:17:09.888344
1,250,1.085474,2026-01-09T11:18:03.387844
2,25,1.078235,2026-01-09T11:23:18.331160
2,50,0.626292,2026-01-09T11:24:11.828681
2,75,0.666193,2026-01-09T11:25:05.276528
2,100,1.034722,2026-01-09T11:25:58.771860
2,125,0.780821,2026-01-09T11:26:52.284180
2,150,0.535179,2026-01-09T11:27:45.782743
2,175,1.022911,2026-01-09T11:28:39.245257
2,200,0.875120,2026-01-09T11:29:32.739487
2,225,0.520826,2026-01-09T11:30:26.222442
2,250,0.919279,2026-01-09T11:31:19.698648
3,25,1.013676,2026-01-09T11:36:34.310515
3,50,0.518695,2026-01-09T11:37:27.715513
3,75,0.546999,2026-01-09T11:38:21.162668
3,100,0.933243,2026-01-09T11:39:14.558358
3,125,0.747372,2026-01-09T11:40:08.010814
3,150,0.447388,2026-01-09T11:41:01.389836
3,175,0.981611,2026-01-09T11:41:54.839154
3,200,0.756884,2026-01-09T11:42:48.267511
3,225,0.514579,2026-01-09T11:43:41.697132
3,250,0.859075,2026-01-09T11:44:35.108721
4,25,1.041731,2026-01-09T11:49:49.880962
4,50,0.440101,2026-01-09T11:50:43.326202
4,75,0.457986,2026-01-09T11:51:36.723574
4,100,0.808590,2026-01-09T11:52:30.142519
4,125,0.709249,2026-01-09T11:53:23.563117
4,150,0.356276,2026-01-09T11:54:17.023358
4,175,0.935094,2026-01-09T11:55:10.446105
4,200,0.740453,2026-01-09T11:56:03.866621
4,225,0.463622,2026-01-09T11:56:57.267373
4,250,0.820766,2026-01-09T11:57:50.706536
5,25,0.880791,2026-01-09T12:03:05.424974
5,50,0.418414,2026-01-09T12:03:58.861974
5,75,0.449078,2026-01-09T12:04:52.338470
5,100,0.784733,2026-01-09T12:05:45.752040
5,125,0.704390,2026-01-09T12:06:39.141915
5,150,0.291376,2026-01-09T12:07:32.552142
5,175,0.954997,2026-01-09T12:08:25.946525
5,200,0.688405,2026-01-09T12:09:19.399326
5,225,0.383451,2026-01-09T12:10:12.838037
5,250,0.807645,2026-01-09T12:11:06.248344
6,25,1.080698,2026-01-09T12:16:20.959066
6,50,0.386537,2026-01-09T12:17:14.339647
6,75,0.396637,2026-01-09T12:18:07.727762
6,100,0.663710,2026-01-09T12:19:01.162146
6,125,0.557012,2026-01-09T12:19:54.578242
6,150,0.249587,2026-01-09T12:20:48.022628
6,175,0.939116,2026-01-09T12:21:41.482112
6,200,0.747892,2026-01-09T12:22:34.925504
6,225,0.343692,2026-01-09T12:23:28.360729
6,250,0.772951,2026-01-09T12:24:21.775158
7,25,0.947063,2026-01-09T12:29:37.267328
7,50,0.334857,2026-01-09T12:30:30.690919
7,75,0.357032,2026-01-09T12:31:24.161594
7,100,0.617449,2026-01-09T12:32:17.654122
7,125,0.487465,2026-01-09T12:33:11.104521
7,150,0.221513,2026-01-09T12:34:04.516317
7,175,0.895154,2026-01-09T12:34:57.989691
7,200,0.715332,2026-01-09T12:35:51.435854
7,225,0.329348,2026-01-09T12:36:44.852962
7,250,0.705960,2026-01-09T12:37:38.297428
8,25,0.895185,2026-01-09T12:42:54.046905
8,50,0.341365,2026-01-09T12:43:47.505745
8,75,0.343232,2026-01-09T12:44:40.953976
8,100,0.607239,2026-01-09T12:45:34.420001
8,125,0.462809,2026-01-09T12:46:27.861694
8,150,0.210016,2026-01-09T12:47:21.340529
8,175,0.839460,2026-01-09T12:48:14.814431
8,200,0.590966,2026-01-09T12:49:08.282965
8,225,0.300998,2026-01-09T12:50:01.748125
8,250,0.632255,2026-01-09T12:50:55.173800
9,25,1.053983,2026-01-09T12:56:12.004246
9,50,0.327388,2026-01-09T12:57:05.487161
9,75,0.305918,2026-01-09T12:57:58.955613
9,100,0.574316,2026-01-09T12:58:52.400524
9,125,0.536717,2026-01-09T12:59:45.843042
9,150,0.220273,2026-01-09T13:00:39.237406
9,175,0.894516,2026-01-09T13:01:32.672296
9,200,0.762710,2026-01-09T13:02:26.128393
9,225,0.347925,2026-01-09T13:03:19.557623
9,250,0.619603,2026-01-09T13:04:12.974751
10,25,1.118234,2026-01-09T13:09:49.173262
10,50,0.387570,2026-01-09T13:10:42.569876
10,75,0.350060,2026-01-09T13:11:36.017633
10,100,0.644667,2026-01-09T13:12:29.477169
10,125,1.252228,2026-01-09T13:13:22.925996
10,150,0.508091,2026-01-09T13:14:16.339019
10,175,0.647825,2026-01-09T13:15:09.772027
10,200,1.093114,2026-01-09T13:16:03.192705
10,225,0.748246,2026-01-09T13:16:56.613137
10,250,0.815847,2026-01-09T13:17:50.042973
