epoch,step,loss,timestamp
1,25,1.285794,2026-01-09T00:05:30.752730
1,50,1.301409,2026-01-09T00:06:24.246059
1,75,1.136102,2026-01-09T00:07:17.790783
1,100,1.432249,2026-01-09T00:08:11.306571
1,125,1.092435,2026-01-09T00:09:04.777930
2,25,1.307946,2026-01-09T00:14:19.087797
2,50,1.070909,2026-01-09T00:15:12.576374
2,75,0.988192,2026-01-09T00:16:06.091610
2,100,1.499387,2026-01-09T00:16:59.570662
2,125,0.945943,2026-01-09T00:17:53.013825
3,25,1.306678,2026-01-09T00:23:07.425460
3,50,0.924723,2026-01-09T00:24:00.852567
3,75,1.227047,2026-01-09T00:24:54.317411
3,100,1.425034,2026-01-09T00:25:47.764535
3,125,0.903813,2026-01-09T00:26:41.210209
4,25,1.067293,2026-01-09T00:31:55.755763
4,50,0.832993,2026-01-09T00:32:49.196968
4,75,1.160792,2026-01-09T00:33:42.641681
4,100,1.060282,2026-01-09T00:34:36.130070
4,125,0.771220,2026-01-09T00:35:29.599412
5,25,1.034541,2026-01-09T00:40:44.756669
5,50,0.800233,2026-01-09T00:41:38.179732
5,75,0.768989,2026-01-09T00:42:31.635588
5,100,1.106168,2026-01-09T00:43:25.061570
5,125,0.712268,2026-01-09T00:44:18.522183
6,25,1.068423,2026-01-09T00:49:33.924943
6,50,0.723076,2026-01-09T00:50:27.370770
6,75,0.909204,2026-01-09T00:51:20.816366
6,100,0.994322,2026-01-09T00:52:14.288807
6,125,0.813200,2026-01-09T00:53:07.759135
7,25,1.225028,2026-01-09T00:58:36.031716
7,50,0.697598,2026-01-09T00:59:29.488692
7,75,0.779805,2026-01-09T01:00:22.954398
7,100,0.906585,2026-01-09T01:01:16.419022
7,125,0.689762,2026-01-09T01:02:09.854918
8,25,1.384013,2026-01-09T01:07:35.450866
8,50,0.682649,2026-01-09T01:08:28.931502
8,75,1.310393,2026-01-09T01:09:22.435644
8,100,1.280199,2026-01-09T01:10:15.870075
8,125,0.817529,2026-01-09T01:11:09.319215
9,25,1.341643,2026-01-09T01:16:25.438416
9,50,0.629469,2026-01-09T01:17:18.907698
9,75,1.363912,2026-01-09T01:18:12.342677
9,100,1.009194,2026-01-09T01:19:05.809096
9,125,0.781155,2026-01-09T01:19:59.262834
10,25,1.428539,2026-01-09T01:25:16.987324
10,50,0.777385,2026-01-09T01:26:10.492900
10,75,1.078250,2026-01-09T01:27:03.981381
10,100,1.048173,2026-01-09T01:27:57.407350
10,125,1.006724,2026-01-09T01:28:50.842419
