epoch,step,loss,timestamp
1,25,1.630699,2026-01-08T17:14:28.453169
1,50,1.928138,2026-01-08T17:15:21.978238
2,25,2.763513,2026-01-08T17:21:03.875798
2,50,2.009375,2026-01-08T17:21:57.434375
3,25,2.987987,2026-01-08T17:27:39.100248
3,50,2.223407,2026-01-08T17:28:32.630434
4,25,2.420001,2026-01-08T17:34:14.259384
4,50,2.209612,2026-01-08T17:35:07.809436
5,25,2.430762,2026-01-08T17:40:49.297926
5,50,1.976687,2026-01-08T17:41:42.850288
6,25,2.279777,2026-01-08T17:47:25.169328
6,50,1.868167,2026-01-08T17:48:18.671709
7,25,2.294834,2026-01-08T17:54:01.171772
7,50,1.744626,2026-01-08T17:54:54.661697
8,25,2.119346,2026-01-08T18:00:37.594978
8,50,1.604391,2026-01-08T18:01:31.072384
9,25,1.958891,2026-01-08T18:07:13.826473
9,50,1.448170,2026-01-08T18:08:07.370829
10,25,1.845974,2026-01-08T18:13:50.328707
10,50,1.320380,2026-01-08T18:14:43.856074
