epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T13:51:41.456450
1,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T13:53:53.159761
2,dev,1.0000,0.0008,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1279,2026-01-08T13:58:19.397998
2,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T14:00:31.374509
3,dev,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1279,2026-01-08T14:04:57.184541
3,test,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1211,2026-01-08T14:07:09.179099
4,dev,0.5900,0.2025,0.3015,0.0000,0.0000,0.0000,0.1581,0.0925,0.1167,0.3394,0.1530,0.2109,259,439,1279,2026-01-08T14:11:35.911403
4,test,0.5643,0.2139,0.3102,0.0000,0.0000,0.0000,0.1107,0.0754,0.0897,0.4302,0.2157,0.2874,259,459,1211,2026-01-08T14:13:48.263185
5,dev,0.5146,0.2205,0.3087,0.3582,0.0536,0.0932,0.0738,0.0194,0.0307,0.2577,0.2514,0.2545,282,548,1279,2026-01-08T14:18:15.254325
5,test,0.5224,0.2411,0.3299,0.3438,0.0481,0.0845,0.0270,0.0097,0.0143,0.3186,0.3149,0.3167,292,559,1211,2026-01-08T14:20:27.723207
6,dev,0.5608,0.1767,0.2687,0.2644,0.0513,0.0860,0.1472,0.0516,0.0764,0.3733,0.1530,0.2171,226,403,1279,2026-01-08T14:24:54.481019
6,test,0.5531,0.1891,0.2818,0.3409,0.0656,0.1101,0.0575,0.0243,0.0342,0.4041,0.1720,0.2413,229,414,1211,2026-01-08T14:27:06.913558
7,dev,0.5693,0.1798,0.2733,0.1887,0.0223,0.0399,0.2701,0.1226,0.1686,0.3750,0.1393,0.2032,230,404,1279,2026-01-08T14:31:33.382099
7,test,0.5736,0.1866,0.2816,0.3651,0.0503,0.0885,0.1344,0.0608,0.0838,0.4245,0.1720,0.2448,226,394,1211,2026-01-08T14:33:45.826999
8,dev,0.5712,0.2322,0.3302,0.2784,0.0603,0.0991,0.3167,0.1505,0.2041,0.3046,0.1639,0.2131,297,520,1279,2026-01-08T14:38:12.515304
8,test,0.5443,0.2130,0.3062,0.3721,0.0700,0.1179,0.1551,0.0706,0.0970,0.3472,0.1953,0.2500,258,474,1211,2026-01-08T14:40:25.079339
9,dev,0.5843,0.2439,0.3442,0.2971,0.0915,0.1399,0.3581,0.1763,0.2363,0.3333,0.1475,0.2045,312,534,1279,2026-01-08T14:44:51.817457
9,test,0.5516,0.2164,0.3108,0.3496,0.0941,0.1483,0.1979,0.0900,0.1237,0.3846,0.1749,0.2405,262,475,1211,2026-01-08T14:47:04.322630
10,dev,0.5491,0.2494,0.3430,0.2342,0.1161,0.1552,0.4057,0.1849,0.2541,0.3732,0.1448,0.2087,319,581,1279,2026-01-08T14:51:31.046053
10,test,0.5083,0.2287,0.3155,0.2070,0.1028,0.1374,0.2410,0.0973,0.1386,0.4056,0.1691,0.2387,277,545,1211,2026-01-08T14:53:43.116733
10,test,0.5083,0.2287,0.3155,0.2070,0.1028,0.1374,0.2410,0.0973,0.1386,0.4056,0.1691,0.2387,277,545,1211,2026-01-08T14:55:55.414278
