epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.5432,0.2408,0.3337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2011,0.3115,0.2444,308,567,1279,2026-01-09T11:20:15.597671
1,test,0.5212,0.2436,0.3320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1922,0.3149,0.2387,295,566,1211,2026-01-09T11:22:26.398125
2,dev,0.5947,0.2260,0.3275,0.0000,0.0000,0.0000,0.6000,0.0645,0.1165,0.1674,0.1967,0.1809,289,486,1279,2026-01-09T11:33:31.843485
2,test,0.5756,0.2419,0.3407,0.0000,0.0000,0.0000,0.4878,0.0487,0.0885,0.1767,0.2391,0.2032,293,509,1211,2026-01-09T11:35:42.404258
3,dev,0.6591,0.2721,0.3852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1479,0.2077,0.1727,348,528,1279,2026-01-09T11:46:47.253210
3,test,0.6096,0.2527,0.3573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1687,0.2420,0.1988,306,502,1211,2026-01-09T11:48:57.943838
4,dev,0.6963,0.2635,0.3823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1803,0.2350,0.2040,337,484,1279,2026-01-09T12:00:02.891342
4,test,0.6892,0.2692,0.3872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1919,0.2624,0.2217,326,473,1211,2026-01-09T12:02:13.509808
5,dev,0.6290,0.3698,0.4658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1498,0.3033,0.2005,473,752,1279,2026-01-09T12:13:18.464208
5,test,0.5708,0.3394,0.4257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1598,0.3294,0.2152,411,720,1211,2026-01-09T12:15:29.038362
6,dev,0.6923,0.4292,0.5299,0.0000,0.0000,0.0000,0.3333,0.0043,0.0085,0.2010,0.4290,0.2738,549,793,1279,2026-01-09T12:26:34.158455
6,test,0.6641,0.4244,0.5179,0.0000,0.0000,0.0000,0.5000,0.0073,0.0144,0.2063,0.4577,0.2844,514,774,1211,2026-01-09T12:28:45.360495
7,dev,0.6729,0.5082,0.5791,0.0000,0.0000,0.0000,0.3333,0.0022,0.0043,0.1893,0.4945,0.2738,650,966,1279,2026-01-09T12:39:50.969925
7,test,0.6472,0.4938,0.5602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1952,0.5219,0.2841,598,924,1211,2026-01-09T12:42:02.126500
8,dev,0.6693,0.5872,0.6256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1774,0.5410,0.2672,751,1122,1279,2026-01-09T12:53:08.442198
8,test,0.6814,0.5863,0.6303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1928,0.5802,0.2895,710,1042,1211,2026-01-09T12:55:20.064459
9,dev,0.3790,0.3636,0.3711,0.0000,0.0000,0.0000,0.6667,0.0043,0.0085,0.0721,0.2404,0.1110,465,1227,1279,2026-01-09T13:06:36.054969
9,test,0.3862,0.3658,0.3757,0.0000,0.0000,0.0000,0.6667,0.0097,0.0192,0.0749,0.2478,0.1150,443,1147,1211,2026-01-09T13:08:57.247373
10,dev,0.5142,0.5082,0.5112,0.1500,0.0134,0.0246,0.3342,0.5570,0.4177,0.1753,0.2131,0.1924,650,1264,1279,2026-01-09T13:20:08.107973
10,test,0.5185,0.4979,0.5080,0.2222,0.0131,0.0248,0.2995,0.4745,0.3672,0.1705,0.2391,0.1990,603,1163,1211,2026-01-09T13:22:24.612074
10,test,0.5185,0.4979,0.5080,0.2222,0.0131,0.0248,0.2995,0.4745,0.3672,0.1705,0.2391,0.1990,603,1163,1211,2026-01-09T13:24:41.054472
