epoch,step,loss,timestamp
1,25,1.675415,2026-01-08T18:22:59.371978
1,50,1.999795,2026-01-08T18:23:53.142729
2,25,2.760089,2026-01-08T18:29:37.452103
2,50,2.285415,2026-01-08T18:30:31.197884
3,25,3.497176,2026-01-08T18:36:15.027871
3,50,2.174977,2026-01-08T18:37:08.789337
4,25,3.046611,2026-01-08T18:42:51.650978
4,50,2.141961,2026-01-08T18:43:45.359320
5,25,2.960376,2026-01-08T18:49:28.508919
5,50,2.055938,2026-01-08T18:50:22.270682
6,25,2.796560,2026-01-08T18:56:05.502020
6,50,1.965861,2026-01-08T18:56:59.265871
7,25,2.700868,2026-01-08T19:02:42.397800
7,50,1.902749,2026-01-08T19:03:36.163751
8,25,2.630657,2026-01-08T19:09:19.993378
8,50,1.851362,2026-01-08T19:10:13.709814
9,25,2.576608,2026-01-08T19:15:56.834194
9,50,1.803021,2026-01-08T19:16:50.565815
10,25,2.520500,2026-01-08T19:22:33.998886
10,50,1.756758,2026-01-08T19:23:27.702838
