epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.4142,0.2056,0.2748,0.0000,0.0000,0.0000,0.8182,0.0194,0.0378,0.1202,0.2049,0.1515,263,635,1279,2026-01-09T07:53:00.022972
1,test,0.4085,0.2213,0.2871,0.0000,0.0000,0.0000,1.0000,0.0049,0.0097,0.1196,0.2274,0.1568,268,656,1211,2026-01-09T07:55:11.454339
2,dev,0.5305,0.2174,0.3084,0.0000,0.0000,0.0000,0.6289,0.1312,0.2171,0.1277,0.1448,0.1357,278,524,1279,2026-01-09T08:06:19.045679
2,test,0.4761,0.2056,0.2872,0.0000,0.0000,0.0000,0.4928,0.0827,0.1417,0.1348,0.1749,0.1523,249,523,1211,2026-01-09T08:08:30.433373
3,dev,0.5626,0.2635,0.3589,0.0000,0.0000,0.0000,0.5979,0.1247,0.2064,0.1364,0.1803,0.1553,337,599,1279,2026-01-09T08:19:38.024791
3,test,0.5009,0.2395,0.3240,0.0000,0.0000,0.0000,0.3684,0.0681,0.1150,0.1535,0.2157,0.1794,290,579,1211,2026-01-09T08:21:49.406972
4,dev,0.5917,0.3557,0.4443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1436,0.2951,0.1932,455,769,1279,2026-01-09T08:32:57.250096
4,test,0.5505,0.3419,0.4218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1514,0.3265,0.2068,414,752,1211,2026-01-09T08:35:08.930877
5,dev,0.6298,0.3604,0.4585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1538,0.3060,0.2048,461,732,1279,2026-01-09T08:46:16.677389
5,test,0.6042,0.3567,0.4486,0.0000,0.0000,0.0000,0.5000,0.0024,0.0048,0.1671,0.3440,0.2250,432,715,1211,2026-01-09T08:48:28.181434
6,dev,0.6077,0.4324,0.5053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1722,0.4262,0.2453,553,910,1279,2026-01-09T08:59:36.074509
6,test,0.5786,0.4162,0.4841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1707,0.4315,0.2446,504,871,1211,2026-01-09T09:01:48.010281
7,dev,0.5661,0.4785,0.5186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1470,0.4317,0.2193,612,1081,1279,2026-01-09T09:12:55.987004
7,test,0.5337,0.4583,0.4931,0.0000,0.0000,0.0000,1.0000,0.0024,0.0049,0.1523,0.4577,0.2285,555,1040,1211,2026-01-09T09:15:07.893086
8,dev,0.6431,0.5551,0.5959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1779,0.5328,0.2668,710,1104,1279,2026-01-09T09:26:16.084817
8,test,0.6543,0.5549,0.6005,0.0000,0.0000,0.0000,1.0000,0.0024,0.0049,0.1906,0.5656,0.2851,672,1027,1211,2026-01-09T09:28:28.266387
9,dev,0.6585,0.5684,0.6102,0.0000,0.0000,0.0000,1.0000,0.0043,0.0086,0.1874,0.5628,0.2812,727,1104,1279,2026-01-09T09:39:36.632872
9,test,0.6900,0.5863,0.6339,0.0000,0.0000,0.0000,1.0000,0.0049,0.0097,0.2049,0.6093,0.3067,710,1029,1211,2026-01-09T09:41:48.602764
10,dev,0.4654,0.4472,0.4561,0.3750,0.1272,0.1900,0.3541,0.5140,0.4193,0.1234,0.1339,0.1284,572,1229,1279,2026-01-09T09:53:03.604348
10,test,0.4645,0.4269,0.4449,0.4654,0.1619,0.2403,0.3141,0.4234,0.3606,0.1497,0.1720,0.1601,517,1113,1211,2026-01-09T09:55:22.495493
10,test,0.4645,0.4269,0.4449,0.4654,0.1619,0.2403,0.3141,0.4234,0.3606,0.1497,0.1720,0.1601,517,1113,1211,2026-01-09T09:57:41.169012
