epoch,step,loss,timestamp
1,100,1.345512,2026-01-18T10:04:31.838458
1,200,1.058208,2026-01-18T10:08:05.993780
1,300,0.933937,2026-01-18T10:11:40.158721
1,400,0.882947,2026-01-18T10:15:14.194889
1,500,0.845389,2026-01-18T10:18:48.223482
2,100,0.804833,2026-01-18T10:26:46.274877
2,200,0.739205,2026-01-18T10:30:20.350857
2,300,0.685780,2026-01-18T10:33:54.383463
2,400,0.654015,2026-01-18T10:37:28.468865
2,500,0.621048,2026-01-18T10:41:02.518024
3,100,0.624133,2026-01-18T10:49:00.306786
3,200,0.575051,2026-01-18T10:52:34.357317
3,300,0.537388,2026-01-18T10:56:08.427036
3,400,0.522335,2026-01-18T10:59:42.422897
3,500,0.493280,2026-01-18T11:03:16.416926
4,100,0.515528,2026-01-18T11:11:14.794839
4,200,0.484168,2026-01-18T11:14:48.840323
4,300,0.450214,2026-01-18T11:18:22.898955
4,400,0.435697,2026-01-18T11:21:56.992332
4,500,0.419132,2026-01-18T11:25:31.061526
5,100,0.436058,2026-01-18T11:33:29.193743
5,200,0.411182,2026-01-18T11:37:03.233800
5,300,0.389955,2026-01-18T11:40:37.322668
5,400,0.371478,2026-01-18T11:44:11.341948
5,500,0.365983,2026-01-18T11:47:45.407214
6,100,0.364883,2026-01-18T11:55:43.843254
6,200,0.361213,2026-01-18T11:59:17.907729
6,300,0.334918,2026-01-18T12:02:51.948924
6,400,0.327880,2026-01-18T12:06:26.052774
6,500,0.319808,2026-01-18T12:10:00.144874
7,100,0.316941,2026-01-18T12:17:58.519557
7,200,0.313854,2026-01-18T12:21:32.491989
7,300,0.295426,2026-01-18T12:25:06.535886
7,400,0.283048,2026-01-18T12:28:40.609855
7,500,0.298235,2026-01-18T12:32:14.671687
8,100,0.276128,2026-01-18T12:40:13.341498
8,200,0.286347,2026-01-18T12:43:47.371637
8,300,0.271641,2026-01-18T12:47:21.404900
8,400,0.260233,2026-01-18T12:50:55.507013
8,500,0.259163,2026-01-18T12:54:29.621122
9,100,0.250274,2026-01-18T13:02:28.020731
9,200,0.263275,2026-01-18T13:06:02.117311
9,300,0.247999,2026-01-18T13:09:36.128813
9,400,0.242547,2026-01-18T13:13:10.204721
9,500,0.236551,2026-01-18T13:16:44.249406
10,100,0.232496,2026-01-18T13:24:42.721594
10,200,0.238278,2026-01-18T13:28:16.896614
10,300,0.228094,2026-01-18T13:31:51.000656
10,400,0.225682,2026-01-18T13:35:25.103190
10,500,0.226030,2026-01-18T13:38:59.233689
