epoch,step,loss,timestamp
1,100,1.635373,2026-01-22T08:38:12.142379
1,200,1.397136,2026-01-22T08:41:47.059979
1,300,1.208201,2026-01-22T08:45:21.947499
1,400,1.197861,2026-01-22T08:48:56.791223
1,500,1.080532,2026-01-22T08:52:31.528558
2,100,1.013350,2026-01-22T09:00:40.822743
2,200,1.004582,2026-01-22T09:04:15.634535
2,300,0.872443,2026-01-22T09:07:50.506104
2,400,0.936940,2026-01-22T09:11:25.440835
2,500,0.825125,2026-01-22T09:15:00.348267
3,100,0.790164,2026-01-22T09:23:00.899316
3,200,0.799548,2026-01-22T09:26:35.645711
3,300,0.704830,2026-01-22T09:30:10.521389
3,400,0.754073,2026-01-22T09:33:45.457471
3,500,0.693275,2026-01-22T09:37:20.331064
4,100,0.670906,2026-01-22T09:45:20.662019
4,200,0.694377,2026-01-22T09:48:55.446904
4,300,0.585515,2026-01-22T09:52:30.265429
4,400,0.657933,2026-01-22T09:56:05.208922
4,500,0.591415,2026-01-22T09:59:39.959899
5,100,0.588426,2026-01-22T10:07:39.958303
5,200,0.603383,2026-01-22T10:11:14.859755
5,300,0.518364,2026-01-22T10:14:49.612118
5,400,0.559533,2026-01-22T10:18:24.492509
5,500,0.507930,2026-01-22T10:21:59.313629
6,100,0.524437,2026-01-22T10:29:59.338472
6,200,0.526322,2026-01-22T10:33:34.322494
6,300,0.463641,2026-01-22T10:37:09.489519
6,400,0.501151,2026-01-22T10:40:44.537094
6,500,0.455064,2026-01-22T10:44:19.470736
7,100,0.457538,2026-01-22T10:52:19.393906
7,200,0.464257,2026-01-22T10:55:54.157981
7,300,0.400446,2026-01-22T10:59:28.937139
7,400,0.432992,2026-01-22T11:03:03.747564
7,500,0.401330,2026-01-22T11:06:38.481286
8,100,0.406971,2026-01-22T11:14:38.771001
8,200,0.412259,2026-01-22T11:18:13.444575
8,300,0.357097,2026-01-22T11:21:48.270565
8,400,0.384954,2026-01-22T11:25:22.961695
8,500,0.372333,2026-01-22T11:28:57.756407
9,100,0.361441,2026-01-22T11:36:58.194584
9,200,0.371245,2026-01-22T11:40:33.090811
9,300,0.324041,2026-01-22T11:44:07.964363
9,400,0.363273,2026-01-22T11:47:42.785027
9,500,0.341226,2026-01-22T11:51:17.674838
10,100,0.335611,2026-01-22T11:59:17.833668
10,200,0.337214,2026-01-22T12:02:52.623564
10,300,0.300432,2026-01-22T12:06:27.399755
10,400,0.357366,2026-01-22T12:10:02.311577
10,500,0.323959,2026-01-22T12:13:37.153594
