epoch,split,precision_overall,recall_overall,f1_overall,precision_PER,recall_PER,f1_PER,precision_LOC,recall_LOC,f1_LOC,precision_ORG,recall_ORG,f1_ORG,correct,pred_entities,gold_entities,timestamp
1,dev,0.3218,0.1814,0.2320,0.2548,0.1786,0.2100,0.3417,0.2043,0.2557,0.0504,0.0164,0.0247,232,721,1279,2026-01-21T10:08:46.321345
1,test,0.3169,0.1808,0.2303,0.3014,0.2276,0.2594,0.2377,0.1290,0.1672,0.0948,0.0321,0.0479,219,691,1211,2026-01-21T10:11:04.454910
2,dev,0.3301,0.2658,0.2945,0.3926,0.1429,0.2095,0.2940,0.3806,0.3318,0.0820,0.0574,0.0675,340,1030,1279,2026-01-21T10:31:16.041620
2,test,0.2902,0.2221,0.2516,0.3596,0.1400,0.2016,0.2207,0.2701,0.2429,0.0871,0.0612,0.0719,269,927,1211,2026-01-21T10:33:36.797481
3,dev,0.3013,0.2971,0.2992,0.2521,0.1987,0.2222,0.3069,0.3828,0.3407,0.0868,0.0738,0.0798,380,1261,1279,2026-01-21T10:53:51.061351
3,test,0.2790,0.2742,0.2766,0.2710,0.2188,0.2421,0.2490,0.3090,0.2758,0.0836,0.0729,0.0779,332,1190,1211,2026-01-21T10:56:14.176252
4,dev,0.3451,0.3206,0.3324,0.2880,0.1987,0.2351,0.3541,0.4280,0.3875,0.1104,0.0902,0.0992,410,1188,1279,2026-01-21T11:16:26.494654
4,test,0.3039,0.2733,0.2878,0.2824,0.1860,0.2243,0.2733,0.3139,0.2922,0.0936,0.0816,0.0872,331,1089,1211,2026-01-21T11:18:48.666703
5,dev,0.3679,0.3518,0.3597,0.3082,0.2924,0.3001,0.3943,0.4452,0.4182,0.1260,0.0847,0.1013,450,1223,1279,2026-01-21T11:39:01.098450
5,test,0.3322,0.3113,0.3214,0.3578,0.3304,0.3436,0.2980,0.3212,0.3091,0.1179,0.0845,0.0985,377,1135,1211,2026-01-21T11:41:23.262152
6,dev,0.3665,0.3456,0.3557,0.2839,0.3036,0.2934,0.4301,0.4301,0.4301,0.1162,0.0765,0.0923,442,1206,1279,2026-01-21T12:01:35.861337
6,test,0.3450,0.3187,0.3313,0.3388,0.3611,0.3496,0.3468,0.3139,0.3295,0.1125,0.0787,0.0926,386,1119,1211,2026-01-21T12:03:57.895560
7,dev,0.3746,0.3456,0.3595,0.2854,0.2924,0.2889,0.4481,0.4452,0.4466,0.1250,0.0847,0.1010,442,1180,1279,2026-01-21T12:24:11.582416
7,test,0.3637,0.3295,0.3458,0.3648,0.3720,0.3684,0.3485,0.3163,0.3316,0.1186,0.0875,0.1007,399,1097,1211,2026-01-21T12:26:34.878193
8,dev,0.3614,0.3284,0.3441,0.2602,0.2991,0.2783,0.4779,0.4194,0.4467,0.1212,0.0765,0.0938,420,1162,1279,2026-01-21T12:46:49.416514
8,test,0.3579,0.3204,0.3381,0.3275,0.3698,0.3474,0.3658,0.3017,0.3307,0.1283,0.0845,0.1019,388,1084,1211,2026-01-21T12:49:13.054120
9,dev,0.3615,0.3417,0.3513,0.2720,0.2969,0.2839,0.4503,0.4581,0.4542,0.1350,0.0874,0.1061,437,1209,1279,2026-01-21T13:09:28.095079
9,test,0.3534,0.3295,0.3410,0.3462,0.3720,0.3586,0.3434,0.3309,0.3371,0.1464,0.1020,0.1203,399,1129,1211,2026-01-21T13:11:52.356385
10,dev,0.3708,0.3456,0.3577,0.3014,0.2879,0.2945,0.4458,0.4602,0.4529,0.1241,0.0929,0.1063,442,1192,1279,2026-01-21T13:32:07.403562
10,test,0.3499,0.3254,0.3372,0.3667,0.3611,0.3638,0.3441,0.3358,0.3399,0.1213,0.0962,0.1073,394,1126,1211,2026-01-21T13:34:31.877498
10,test,0.3499,0.3254,0.3372,0.3667,0.3611,0.3638,0.3441,0.3358,0.3399,0.1213,0.0962,0.1073,394,1126,1211,2026-01-21T13:36:56.396474
